date	zone	hour	book	cum_mw	price
2023-07-19	IT-NORTH	4	gme_up	2582.4	0.0
2023-07-19	IT-NORTH	4	gme_up	3737.8	0.0
2023-07-19	IT-NORTH	4	gme_up	3885.2	0.0
2023-07-19	IT-NORTH	4	gme_up	4001.7	0.0
2023-07-19	IT-NORTH	4	gme_up	4385.1	0.0
2023-07-19	IT-NORTH	4	gme_up	5586.3	0.0
2023-07-19	IT-NORTH	4	gme_up	6261.2	0.0
2023-07-19	IT-NORTH	4	gme_up	6432.5	0.0
2023-07-19	IT-NORTH	4	gme_up	6817.5	0.0
2023-07-19	IT-NORTH	4	gme_up	7150.1	0.0
2023-07-19	IT-NORTH	4	gme_up	8060.7	0.0
2023-07-19	IT-NORTH	4	gme_up	8167.6	0.01
2023-07-19	IT-NORTH	4	gme_up	8310.4	1.0
2023-07-19	IT-NORTH	4	gme_up	8419.2	1.0
2023-07-19	IT-NORTH	4	gme_up	8576.9	3.0
2023-07-19	IT-NORTH	4	gme_up	8653.3	11.0
2023-07-19	IT-NORTH	4	gme_up	8717.1	12.17
2023-07-19	IT-NORTH	4	gme_up	8814.4	38.07
2023-07-19	IT-NORTH	4	gme_up	9028.1	50.0
2023-07-19	IT-NORTH	4	gme_up	10193.9	66.0
2023-07-19	IT-NORTH	4	gme_up	10494.1	75.0
2023-07-19	IT-NORTH	4	gme_up	11022.1	83.34
2023-07-19	IT-NORTH	4	gme_up	11644.6	87.71
2023-07-19	IT-NORTH	4	gme_up	12332.2	95.0
2023-07-19	IT-NORTH	4	gme_up	12750.0	96.02
2023-07-19	IT-NORTH	4	gme_up	13867.0	101.0
2023-07-19	IT-NORTH	4	gme_up	15144.8	104.0
2023-07-19	IT-NORTH	4	gme_up	15717.6	108.74
2023-07-19	IT-NORTH	4	gme_up	16010.0	120.0
2023-07-19	IT-NORTH	4	gme_up	16431.6	134.99
2023-07-19	IT-NORTH	4	gme_up	16859.8	145.1
2023-07-19	IT-NORTH	4	gme_up	17564.0	155.0
2023-07-19	IT-NORTH	4	gme_up	19126.4	189.99
2023-07-19	IT-NORTH	4	gme_up	20815.1	205.8
2023-07-19	IT-NORTH	4	gme_up	21404.9	210.0
2023-07-19	IT-NORTH	4	gme_up	22959.1	258.0
2023-07-19	IT-NORTH	4	gme_up	24246.1	632.0
2023-07-19	IT-NORTH	12	ours	4326.0	1.0
2023-07-19	IT-NORTH	12	ours	4718.0	2.85
2023-07-19	IT-NORTH	12	ours	6687.6	2.85
2023-07-19	IT-NORTH	12	ours	7344.1	4.68
2023-07-19	IT-NORTH	12	ours	7546.4	4.68
2023-07-19	IT-NORTH	12	ours	7969.7	5.58
2023-07-19	IT-NORTH	12	ours	8190.5	5.58
2023-07-19	IT-NORTH	12	ours	8515.9	7.14
2023-07-19	IT-NORTH	12	ours	8619.8	7.14
2023-07-19	IT-NORTH	12	ours	9468.1	94.0
2023-07-19	IT-NORTH	12	ours	11014.7	94.0
2023-07-19	IT-NORTH	12	ours	12228.0	94.0
2023-07-19	IT-NORTH	12	ours	14203.6	94.0
2023-07-19	IT-NORTH	12	ours	15946.5	94.0
2023-07-19	IT-NORTH	12	ours	17830.3	94.0
2023-07-19	IT-NORTH	12	ours	18983.1	94.0
2023-07-19	IT-NORTH	12	ours	19831.7	94.0
2023-07-19	IT-NORTH	12	ours	20992.8	94.0
2023-07-19	IT-NORTH	12	ours	21958.2	131.7
2023-07-19	IT-NORTH	12	ours	23302.1	140.51
2023-07-19	IT-NORTH	12	ours	24463.8	140.51
2023-07-19	IT-NORTH	12	ours	25753.6	140.51
2023-07-19	IT-NORTH	12	ours	26203.4	154.51
2023-07-19	IT-NORTH	12	ours	26937.6	154.51
2023-07-19	IT-NORTH	12	ours	27479.8	154.51
2023-07-19	IT-NORTH	12	ours	28009.6	154.51
2023-07-19	IT-NORTH	12	ours	28256.0	154.51
2023-07-19	IT-NORTH	12	ours	28874.2	154.51
2023-07-19	IT-NORTH	12	ours	29592.8	154.51
2023-07-19	IT-NORTH	12	ours	30036.0	154.51
2023-07-19	IT-NORTH	12	ours	30376.3	183.94
2023-07-19	IT-NORTH	12	ours	30680.1	183.94
2023-07-19	IT-NORTH	12	ours	31130.8	183.94
2023-07-19	IT-NORTH	12	ours	31497.3	183.94
2023-07-19	IT-NORTH	12	ours	31842.6	183.94
2023-07-19	IT-NORTH	12	ours	32341.9	183.94
2023-07-19	IT-NORTH	12	ours	32751.0	183.94
2023-07-19	IT-NORTH	12	ours	33221.5	183.94
2023-07-19	IT-NORTH	12	ours	33600.9	212.79
2023-07-19	IT-NORTH	12	ours	34097.7	235.44
2023-07-19	IT-NORTH	12	ours	34320.9	235.44
2023-07-19	IT-NORTH	12	ours	34594.7	235.44
2023-07-19	IT-NORTH	12	ours	34912.8	235.44
2023-07-19	IT-NORTH	12	ours	35119.6	235.44
2023-07-19	IT-NORTH	12	ours	35404.6	235.44
2023-07-19	IT-NORTH	12	ours	35704.5	235.44
2023-07-19	IT-NORTH	12	ours	35922.2	235.44
2023-07-19	IT-NORTH	12	ours	36263.9	235.44
2023-07-19	IT-NORTH	12	ours	36643.5	257.71
2023-07-19	IT-NORTH	12	ours	36896.6	329.87
2023-07-19	IT-NORTH	12	gme_up	17.4	-500.0
2023-07-19	IT-NORTH	12	gme_up	83.5	-500.0
2023-07-19	IT-NORTH	12	gme_up	415.0	-1.0
2023-07-19	IT-NORTH	12	gme_up	699.3	-1.0
2023-07-19	IT-NORTH	12	gme_up	952.3	-0.5
2023-07-19	IT-NORTH	12	gme_up	1090.0	0.0
2023-07-19	IT-NORTH	12	gme_up	1248.1	0.0
2023-07-19	IT-NORTH	12	gme_up	1787.3	0.0
2023-07-19	IT-NORTH	12	gme_up	2578.5	0.0
2023-07-19	IT-NORTH	12	gme_up	2988.2	0.0
2023-07-19	IT-NORTH	12	gme_up	3234.0	0.0
2023-07-19	IT-NORTH	12	gme_up	3465.9	0.0
2023-07-19	IT-NORTH	12	gme_up	3524.6	0.0
2023-07-19	IT-NORTH	12	gme_up	3590.5	0.0
2023-07-19	IT-NORTH	12	gme_up	3662.5	0.0
2023-07-19	IT-NORTH	12	gme_up	8039.9	0.0
2023-07-19	IT-NORTH	12	gme_up	8267.1	0.0
2023-07-19	IT-NORTH	12	gme_up	8665.2	0.0
2023-07-19	IT-NORTH	12	gme_up	9041.2	0.0
2023-07-19	IT-NORTH	12	gme_up	10393.6	0.0
2023-07-19	IT-NORTH	12	gme_up	11206.4	0.0
2023-07-19	IT-NORTH	12	gme_up	11382.5	0.0
2023-07-19	IT-NORTH	12	gme_up	11775.5	0.0
2023-07-19	IT-NORTH	12	gme_up	12668.5	0.0
2023-07-19	IT-NORTH	12	gme_up	13717.8	0.0
2023-07-19	IT-NORTH	12	gme_up	13829.1	0.1
2023-07-19	IT-NORTH	12	gme_up	14062.4	1.0
2023-07-19	IT-NORTH	12	gme_up	14141.1	1.0
2023-07-19	IT-NORTH	12	gme_up	14229.6	3.0
2023-07-19	IT-NORTH	12	gme_up	14407.3	5.67
2023-07-19	IT-NORTH	12	gme_up	14491.8	15.0
2023-07-19	IT-NORTH	12	gme_up	14772.3	40.0
2023-07-19	IT-NORTH	12	gme_up	15047.3	50.0
2023-07-19	IT-NORTH	12	gme_up	15697.0	71.07
2023-07-19	IT-NORTH	12	gme_up	16956.4	83.6
2023-07-19	IT-NORTH	12	gme_up	17990.9	88.82
2023-07-19	IT-NORTH	12	gme_up	18794.8	92.43
2023-07-19	IT-NORTH	12	gme_up	20421.4	98.66
2023-07-19	IT-NORTH	12	gme_up	21256.6	102.17
2023-07-19	IT-NORTH	12	gme_up	22229.2	107.0
2023-07-19	IT-NORTH	12	gme_up	22445.4	113.0
2023-07-19	IT-NORTH	12	gme_up	22767.0	117.0
2023-07-19	IT-NORTH	12	gme_up	23139.4	130.0
2023-07-19	IT-NORTH	12	gme_up	23404.9	136.3
2023-07-19	IT-NORTH	12	gme_up	23955.4	145.1
2023-07-19	IT-NORTH	12	gme_up	24817.8	155.5
2023-07-19	IT-NORTH	12	gme_up	25605.7	203.9
2023-07-19	IT-NORTH	12	gme_up	26369.3	210.0
2023-07-19	IT-NORTH	12	gme_up	28024.3	258.0
2023-07-19	IT-NORTH	12	gme_up	29133.3	632.0
2023-07-19	IT-NORTH	19	ours	28.0	1.0
2023-07-19	IT-NORTH	19	ours	376.6	2.85
2023-07-19	IT-NORTH	19	ours	2389.6	2.85
2023-07-19	IT-NORTH	19	ours	3054.6	6.42
2023-07-19	IT-NORTH	19	ours	3248.4	6.42
2023-07-19	IT-NORTH	19	ours	3415.8	7.64
2023-07-19	IT-NORTH	19	ours	3892.5	7.64
2023-07-19	IT-NORTH	19	ours	4242.8	9.78
2023-07-19	IT-NORTH	19	ours	4321.8	9.78
2023-07-19	IT-NORTH	19	ours	4960.7	94.0
2023-07-19	IT-NORTH	19	ours	6290.6	94.0
2023-07-19	IT-NORTH	19	ours	8289.3	94.0
2023-07-19	IT-NORTH	19	ours	9198.4	94.0
2023-07-19	IT-NORTH	19	ours	10995.3	94.0
2023-07-19	IT-NORTH	19	ours	12795.4	94.0
2023-07-19	IT-NORTH	19	ours	13710.1	94.0
2023-07-19	IT-NORTH	19	ours	15599.9	94.0
2023-07-19	IT-NORTH	19	ours	16694.8	97.81
2023-07-19	IT-NORTH	19	ours	18086.8	131.7
2023-07-19	IT-NORTH	19	ours	18721.3	155.68
2023-07-19	IT-NORTH	19	ours	19987.6	155.68
2023-07-19	IT-NORTH	19	ours	21445.0	155.68
2023-07-19	IT-NORTH	19	ours	22011.3	211.72
2023-07-19	IT-NORTH	19	ours	22708.3	211.72
2023-07-19	IT-NORTH	19	ours	23035.3	211.72
2023-07-19	IT-NORTH	19	ours	23644.9	211.72
2023-07-19	IT-NORTH	19	ours	24125.7	211.72
2023-07-19	IT-NORTH	19	ours	24566.3	211.72
2023-07-19	IT-NORTH	19	ours	25179.1	211.72
2023-07-19	IT-NORTH	19	ours	25558.9	211.72
2023-07-19	IT-NORTH	19	ours	26184.3	252.05
2023-07-19	IT-NORTH	19	ours	26475.3	252.05
2023-07-19	IT-NORTH	19	ours	26884.7	252.05
2023-07-19	IT-NORTH	19	ours	27188.0	252.05
2023-07-19	IT-NORTH	19	ours	27574.1	252.05
2023-07-19	IT-NORTH	19	ours	28086.4	252.05
2023-07-19	IT-NORTH	19	ours	28476.5	252.05
2023-07-19	IT-NORTH	19	ours	28906.4	252.05
2023-07-19	IT-NORTH	19	ours	29302.9	291.58
2023-07-19	IT-NORTH	19	ours	29858.4	322.63
2023-07-19	IT-NORTH	19	ours	29962.8	322.63
2023-07-19	IT-NORTH	19	ours	30277.7	322.63
2023-07-19	IT-NORTH	19	ours	30589.3	322.63
2023-07-19	IT-NORTH	19	ours	30797.7	322.63
2023-07-19	IT-NORTH	19	ours	31125.8	322.63
2023-07-19	IT-NORTH	19	ours	31364.5	322.63
2023-07-19	IT-NORTH	19	ours	31722.0	322.63
2023-07-19	IT-NORTH	19	ours	31965.8	322.63
2023-07-19	IT-NORTH	19	ours	32345.5	353.14
2023-07-19	IT-NORTH	19	ours	32598.6	452.01
2023-07-19	IT-NORTH	19	gme_up	17.4	-500.0
2023-07-19	IT-NORTH	19	gme_up	199.5	-500.0
2023-07-19	IT-NORTH	19	gme_up	490.1	-1.0
2023-07-19	IT-NORTH	19	gme_up	694.7	-1.0
2023-07-19	IT-NORTH	19	gme_up	767.3	-0.5
2023-07-19	IT-NORTH	19	gme_up	1030.3	0.0
2023-07-19	IT-NORTH	19	gme_up	1218.4	0.0
2023-07-19	IT-NORTH	19	gme_up	1765.5	0.0
2023-07-19	IT-NORTH	19	gme_up	2382.2	0.0
2023-07-19	IT-NORTH	19	gme_up	2841.7	0.0
2023-07-19	IT-NORTH	19	gme_up	3093.7	0.0
2023-07-19	IT-NORTH	19	gme_up	3218.6	0.0
2023-07-19	IT-NORTH	19	gme_up	3263.9	0.0
2023-07-19	IT-NORTH	19	gme_up	3297.2	0.0
2023-07-19	IT-NORTH	19	gme_up	3360.4	0.0
2023-07-19	IT-NORTH	19	gme_up	5007.8	0.0
2023-07-19	IT-NORTH	19	gme_up	5146.5	0.0
2023-07-19	IT-NORTH	19	gme_up	5558.0	0.0
2023-07-19	IT-NORTH	19	gme_up	6173.4	0.0
2023-07-19	IT-NORTH	19	gme_up	7689.0	0.0
2023-07-19	IT-NORTH	19	gme_up	7990.9	0.0
2023-07-19	IT-NORTH	19	gme_up	8177.2	0.0
2023-07-19	IT-NORTH	19	gme_up	8577.8	0.0
2023-07-19	IT-NORTH	19	gme_up	9451.1	0.0
2023-07-19	IT-NORTH	19	gme_up	10576.7	0.0
2023-07-19	IT-NORTH	19	gme_up	10713.1	0.1
2023-07-19	IT-NORTH	19	gme_up	11094.4	1.0
2023-07-19	IT-NORTH	19	gme_up	11212.4	1.0
2023-07-19	IT-NORTH	19	gme_up	11817.4	3.0
2023-07-19	IT-NORTH	19	gme_up	11875.6	5.0
2023-07-19	IT-NORTH	19	gme_up	12079.7	30.0
2023-07-19	IT-NORTH	19	gme_up	12781.8	40.0
2023-07-19	IT-NORTH	19	gme_up	13197.6	60.84
2023-07-19	IT-NORTH	19	gme_up	13568.2	71.07
2023-07-19	IT-NORTH	19	gme_up	14391.4	83.11
2023-07-19	IT-NORTH	19	gme_up	16215.8	89.46
2023-07-19	IT-NORTH	19	gme_up	16940.6	95.0
2023-07-19	IT-NORTH	19	gme_up	18376.4	101.0
2023-07-19	IT-NORTH	19	gme_up	19414.5	102.87
2023-07-19	IT-NORTH	19	gme_up	19943.5	113.0
2023-07-19	IT-NORTH	19	gme_up	20323.8	119.0
2023-07-19	IT-NORTH	19	gme_up	20892.2	134.0
2023-07-19	IT-NORTH	19	gme_up	21697.4	144.0
2023-07-19	IT-NORTH	19	gme_up	22421.0	166.6
2023-07-19	IT-NORTH	19	gme_up	22849.4	190.0
2023-07-19	IT-NORTH	19	gme_up	24733.4	205.8
2023-07-19	IT-NORTH	19	gme_up	26341.6	208.0
2023-07-19	IT-NORTH	19	gme_up	26557.6	210.85
2023-07-19	IT-NORTH	19	gme_up	27400.2	258.0
2023-07-19	IT-NORTH	19	gme_up	28864.2	760.5
2023-07-19	IT-CNORTH	4	ours	40.0	1.0
2023-07-19	IT-CNORTH	4	ours	74.2	1.2
2023-07-19	IT-CNORTH	4	ours	110.3	2.85
2023-07-19	IT-CNORTH	4	ours	130.6	2.85
2023-07-19	IT-CNORTH	4	ours	138.0	8.76
2023-07-19	IT-CNORTH	4	ours	151.1	8.76
2023-07-19	IT-CNORTH	4	ours	160.9	10.43
2023-07-19	IT-CNORTH	4	ours	166.5	10.43
2023-07-19	IT-CNORTH	4	ours	189.3	12.0
2023-07-19	IT-CNORTH	4	ours	193.0	13.35
2023-07-19	IT-CNORTH	4	ours	199.5	13.35
2023-07-19	IT-CNORTH	4	ours	480.0	22.8
2023-07-19	IT-CNORTH	4	ours	511.4	22.8
2023-07-19	IT-CNORTH	4	ours	522.8	70.07
2023-07-19	IT-CNORTH	4	ours	624.8	70.07
2023-07-19	IT-CNORTH	4	ours	633.3	83.42
2023-07-19	IT-CNORTH	4	ours	709.8	83.42
2023-07-19	IT-CNORTH	4	ours	772.3	93.39
2023-07-19	IT-CNORTH	4	ours	973.0	94.0
2023-07-19	IT-CNORTH	4	ours	1190.3	94.0
2023-07-19	IT-CNORTH	4	ours	1270.0	94.0
2023-07-19	IT-CNORTH	4	ours	1485.1	94.0
2023-07-19	IT-CNORTH	4	ours	1541.2	94.0
2023-07-19	IT-CNORTH	4	ours	1546.9	106.77
2023-07-19	IT-CNORTH	4	ours	1597.9	106.77
2023-07-19	IT-CNORTH	4	ours	1663.3	131.7
2023-07-19	IT-CNORTH	4	ours	1952.5	148.43
2023-07-19	IT-CNORTH	4	ours	2031.5	288.9
2023-07-19	IT-CNORTH	4	ours	2104.5	288.9
2023-07-19	IT-CNORTH	4	ours	2133.5	288.9
2023-07-19	IT-CNORTH	4	ours	2211.7	288.9
2023-07-19	IT-CNORTH	4	ours	2232.1	288.9
2023-07-19	IT-CNORTH	4	ours	2291.4	343.93
2023-07-19	IT-CNORTH	4	ours	2350.0	343.93
2023-07-19	IT-CNORTH	4	ours	2365.3	343.93
2023-07-19	IT-CNORTH	4	ours	2420.1	343.93
2023-07-19	IT-CNORTH	4	ours	2441.8	343.93
2023-07-19	IT-CNORTH	4	ours	2465.6	404.76
2023-07-19	IT-CNORTH	4	ours	2504.7	440.22
2023-07-19	IT-CNORTH	4	ours	2541.2	440.22
2023-07-19	IT-CNORTH	4	ours	2551.4	440.22
2023-07-19	IT-CNORTH	4	ours	2565.9	440.22
2023-07-19	IT-CNORTH	4	ours	2605.4	440.22
2023-07-19	IT-CNORTH	4	ours	2623.3	481.86
2023-07-19	IT-CNORTH	4	ours	2635.2	616.77
2023-07-19	IT-CNORTH	4	gme_up	0.0	-500.0
2023-07-19	IT-CNORTH	4	gme_up	0.9	-500.0
2023-07-19	IT-CNORTH	4	gme_up	2.2	-0.5
2023-07-19	IT-CNORTH	4	gme_up	3.5	-0.05
2023-07-19	IT-CNORTH	4	gme_up	59.4	0.0
2023-07-19	IT-CNORTH	4	gme_up	89.3	0.0
2023-07-19	IT-CNORTH	4	gme_up	103.7	0.0
2023-07-19	IT-CNORTH	4	gme_up	143.1	0.0
2023-07-19	IT-CNORTH	4	gme_up	146.0	0.0
2023-07-19	IT-CNORTH	4	gme_up	157.0	0.0
2023-07-19	IT-CNORTH	4	gme_up	163.5	0.0
2023-07-19	IT-CNORTH	4	gme_up	163.6	0.0
2023-07-19	IT-CNORTH	4	gme_up	163.7	0.0
2023-07-19	IT-CNORTH	4	gme_up	163.7	0.0
2023-07-19	IT-CNORTH	4	gme_up	249.6	0.0
2023-07-19	IT-CNORTH	4	gme_up	297.2	0.0
2023-07-19	IT-CNORTH	4	gme_up	305.8	0.0
2023-07-19	IT-CNORTH	4	gme_up	326.9	0.0
2023-07-19	IT-CNORTH	4	gme_up	352.8	0.0
2023-07-19	IT-CNORTH	4	gme_up	392.6	0.0
2023-07-19	IT-CNORTH	4	gme_up	415.8	0.0
2023-07-19	IT-CNORTH	4	gme_up	465.9	0.0
2023-07-19	IT-CNORTH	4	gme_up	508.2	0.0
2023-07-19	IT-CNORTH	4	gme_up	531.9	0.0
2023-07-19	IT-CNORTH	4	gme_up	568.0	0.0
2023-07-19	IT-CNORTH	4	gme_up	623.4	0.0
2023-07-19	IT-CNORTH	4	gme_up	627.5	0.0
2023-07-19	IT-CNORTH	4	gme_up	638.1	0.0
2023-07-19	IT-CNORTH	4	gme_up	779.5	0.0
2023-07-19	IT-CNORTH	4	gme_up	803.7	0.0
2023-07-19	IT-CNORTH	4	gme_up	838.2	0.0
2023-07-19	IT-CNORTH	4	gme_up	929.8	0.0
2023-07-19	IT-CNORTH	4	gme_up	930.2	1.0
2023-07-19	IT-CNORTH	4	gme_up	930.4	1.0
2023-07-19	IT-CNORTH	4	gme_up	930.7	1.0
2023-07-19	IT-CNORTH	4	gme_up	939.4	3.0
2023-07-19	IT-CNORTH	4	gme_up	940.8	12.17
2023-07-19	IT-CNORTH	4	gme_up	954.3	18.02
2023-07-19	IT-CNORTH	4	gme_up	956.6	40.0
2023-07-19	IT-CNORTH	4	gme_up	958.5	40.0
2023-07-19	IT-CNORTH	4	gme_up	964.8	40.0
2023-07-19	IT-CNORTH	4	gme_up	966.6	53.01
2023-07-19	IT-CNORTH	4	gme_up	1087.6	60.0
2023-07-19	IT-CNORTH	4	gme_up	1173.6	65.0
2023-07-19	IT-CNORTH	4	gme_up	1184.0	73.3
2023-07-19	IT-CNORTH	4	gme_up	1198.2	75.0
2023-07-19	IT-CNORTH	4	gme_up	1341.2	83.69
2023-07-19	IT-CNORTH	4	gme_up	1640.8	95.92
2023-07-19	IT-CNORTH	4	gme_up	1731.4	137.3
2023-07-19	IT-CNORTH	4	gme_up	1760.7	499.0
2023-07-19	IT-CNORTH	12	ours	1085.0	1.0
2023-07-19	IT-CNORTH	12	ours	1119.2	1.2
2023-07-19	IT-CNORTH	12	ours	1139.5	2.85
2023-07-19	IT-CNORTH	12	ours	1175.6	2.85
2023-07-19	IT-CNORTH	12	ours	1183.0	10.56
2023-07-19	IT-CNORTH	12	ours	1196.1	10.56
2023-07-19	IT-CNORTH	12	ours	1218.9	12.0
2023-07-19	IT-CNORTH	12	ours	1224.4	12.57
2023-07-19	IT-CNORTH	12	ours	1234.3	12.57
2023-07-19	IT-CNORTH	12	ours	1240.8	16.08
2023-07-19	IT-CNORTH	12	ours	1244.5	16.08
2023-07-19	IT-CNORTH	12	ours	1275.9	22.8
2023-07-19	IT-CNORTH	12	ours	1556.4	22.8
2023-07-19	IT-CNORTH	12	ours	1567.8	84.45
2023-07-19	IT-CNORTH	12	ours	1669.8	84.45
2023-07-19	IT-CNORTH	12	ours	1725.9	94.0
2023-07-19	IT-CNORTH	12	ours	1926.6	94.0
2023-07-19	IT-CNORTH	12	ours	2006.4	94.0
2023-07-19	IT-CNORTH	12	ours	2221.4	94.0
2023-07-19	IT-CNORTH	12	ours	2438.7	94.0
2023-07-19	IT-CNORTH	12	ours	2515.2	100.53
2023-07-19	IT-CNORTH	12	ours	2523.7	100.53
2023-07-19	IT-CNORTH	12	ours	2586.2	114.38
2023-07-19	IT-CNORTH	12	ours	2591.9	128.68
2023-07-19	IT-CNORTH	12	ours	2642.9	128.68
2023-07-19	IT-CNORTH	12	ours	2708.3	131.7
2023-07-19	IT-CNORTH	12	ours	3003.3	148.43
2023-07-19	IT-CNORTH	12	ours	3023.7	348.17
2023-07-19	IT-CNORTH	12	ours	3096.7	348.17
2023-07-19	IT-CNORTH	12	ours	3125.7	348.17
2023-07-19	IT-CNORTH	12	ours	3203.9	348.17
2023-07-19	IT-CNORTH	12	ours	3282.9	348.17
2023-07-19	IT-CNORTH	12	ours	3342.2	414.49
2023-07-19	IT-CNORTH	12	ours	3396.9	414.49
2023-07-19	IT-CNORTH	12	ours	3418.7	414.49
2023-07-19	IT-CNORTH	12	ours	3434.0	414.49
2023-07-19	IT-CNORTH	12	ours	3492.6	414.49
2023-07-19	IT-CNORTH	12	ours	3516.4	487.8
2023-07-19	IT-CNORTH	12	ours	3555.5	530.54
2023-07-19	IT-CNORTH	12	ours	3570.0	530.54
2023-07-19	IT-CNORTH	12	ours	3580.2	530.54
2023-07-19	IT-CNORTH	12	ours	3619.7	530.54
2023-07-19	IT-CNORTH	12	ours	3656.2	530.54
2023-07-19	IT-CNORTH	12	ours	3674.1	580.71
2023-07-19	IT-CNORTH	12	ours	3686.0	743.31
2023-07-19	IT-CNORTH	12	gme_up	0.4	-500.0
2023-07-19	IT-CNORTH	12	gme_up	1.7	-500.0
2023-07-19	IT-CNORTH	12	gme_up	61.2	-0.5
2023-07-19	IT-CNORTH	12	gme_up	80.3	0.0
2023-07-19	IT-CNORTH	12	gme_up	144.8	0.0
2023-07-19	IT-CNORTH	12	gme_up	176.7	0.0
2023-07-19	IT-CNORTH	12	gme_up	199.6	0.0
2023-07-19	IT-CNORTH	12	gme_up	215.0	0.0
2023-07-19	IT-CNORTH	12	gme_up	227.0	0.0
2023-07-19	IT-CNORTH	12	gme_up	227.7	0.0
2023-07-19	IT-CNORTH	12	gme_up	261.9	0.0
2023-07-19	IT-CNORTH	12	gme_up	272.6	0.0
2023-07-19	IT-CNORTH	12	gme_up	297.1	0.0
2023-07-19	IT-CNORTH	12	gme_up	304.8	0.0
2023-07-19	IT-CNORTH	12	gme_up	306.8	0.0
2023-07-19	IT-CNORTH	12	gme_up	1003.5	0.0
2023-07-19	IT-CNORTH	12	gme_up	1052.2	0.0
2023-07-19	IT-CNORTH	12	gme_up	1071.9	0.0
2023-07-19	IT-CNORTH	12	gme_up	1107.6	0.0
2023-07-19	IT-CNORTH	12	gme_up	1162.4	0.0
2023-07-19	IT-CNORTH	12	gme_up	1183.6	0.0
2023-07-19	IT-CNORTH	12	gme_up	1230.7	0.0
2023-07-19	IT-CNORTH	12	gme_up	1271.4	0.0
