date	zone	hour	book	cum_mw	price
2023-01-17	IT-NORTH	4	ours	26080.2	284.88
2023-01-17	IT-NORTH	4	ours	26282.1	284.88
2023-01-17	IT-NORTH	4	ours	26650.4	284.88
2023-01-17	IT-NORTH	4	ours	26944.6	284.88
2023-01-17	IT-NORTH	4	gme_up	16.8	-500.0
2023-01-17	IT-NORTH	4	gme_up	51.3	-500.0
2023-01-17	IT-NORTH	4	gme_up	345.2	-500.0
2023-01-17	IT-NORTH	4	gme_up	550.3	-500.0
2023-01-17	IT-NORTH	4	gme_up	657.9	-5.0
2023-01-17	IT-NORTH	4	gme_up	699.0	-0.5
2023-01-17	IT-NORTH	4	gme_up	765.0	0.0
2023-01-17	IT-NORTH	4	gme_up	1038.8	0.0
2023-01-17	IT-NORTH	4	gme_up	1090.5	0.0
2023-01-17	IT-NORTH	4	gme_up	1149.9	0.0
2023-01-17	IT-NORTH	4	gme_up	1328.0	0.0
2023-01-17	IT-NORTH	4	gme_up	1359.5	0.0
2023-01-17	IT-NORTH	4	gme_up	1438.3	0.0
2023-01-17	IT-NORTH	4	gme_up	1486.2	0.0
2023-01-17	IT-NORTH	4	gme_up	1511.7	0.0
2023-01-17	IT-NORTH	4	gme_up	2474.4	0.0
2023-01-17	IT-NORTH	4	gme_up	2553.3	0.0
2023-01-17	IT-NORTH	4	gme_up	2641.0	0.0
2023-01-17	IT-NORTH	4	gme_up	3207.2	0.0
2023-01-17	IT-NORTH	4	gme_up	4056.7	0.0
2023-01-17	IT-NORTH	4	gme_up	4648.4	0.0
2023-01-17	IT-NORTH	4	gme_up	4715.9	0.0
2023-01-17	IT-NORTH	4	gme_up	5093.5	0.0
2023-01-17	IT-NORTH	4	gme_up	5379.8	0.0
2023-01-17	IT-NORTH	4	gme_up	5640.6	0.1
2023-01-17	IT-NORTH	4	gme_up	5742.2	1.0
2023-01-17	IT-NORTH	4	gme_up	5801.6	3.0
2023-01-17	IT-NORTH	4	gme_up	5835.0	5.0
2023-01-17	IT-NORTH	4	gme_up	5869.0	15.0
2023-01-17	IT-NORTH	4	gme_up	5876.2	28.55
2023-01-17	IT-NORTH	4	gme_up	5920.1	40.0
2023-01-17	IT-NORTH	4	gme_up	5982.6	50.0
2023-01-17	IT-NORTH	4	gme_up	6055.9	63.2
2023-01-17	IT-NORTH	4	gme_up	6076.6	100.1
2023-01-17	IT-NORTH	4	gme_up	6233.2	116.99
2023-01-17	IT-NORTH	4	gme_up	6909.8	134.43
2023-01-17	IT-NORTH	4	gme_up	7571.5	152.55
2023-01-17	IT-NORTH	4	gme_up	8682.5	167.1
2023-01-17	IT-NORTH	4	gme_up	9047.7	169.65
2023-01-17	IT-NORTH	4	gme_up	9526.3	171.34
2023-01-17	IT-NORTH	4	gme_up	10128.4	183.55
2023-01-17	IT-NORTH	4	gme_up	11627.4	202.49
2023-01-17	IT-NORTH	4	gme_up	11746.2	219.9
2023-01-17	IT-NORTH	4	gme_up	11862.3	252.56
2023-01-17	IT-NORTH	4	gme_up	12846.4	299.0
2023-01-17	IT-NORTH	4	gme_up	16113.2	302.0
2023-01-17	IT-NORTH	4	gme_up	16689.1	316.8
2023-01-17	IT-NORTH	4	gme_up	17459.6	373.0
2023-01-17	IT-NORTH	4	gme_up	18618.6	374.0
2023-01-17	IT-NORTH	4	gme_up	18625.8	700.0
2023-01-17	IT-NORTH	12	ours	283.0	1.0
2023-01-17	IT-NORTH	12	ours	545.1	2.85
2023-01-17	IT-NORTH	12	ours	1029.9	2.85
2023-01-17	IT-NORTH	12	ours	1210.2	7.34
2023-01-17	IT-NORTH	12	ours	1317.1	7.34
2023-01-17	IT-NORTH	12	ours	1462.1	8.73
2023-01-17	IT-NORTH	12	ours	1601.3	8.73
2023-01-17	IT-NORTH	12	ours	1651.7	11.18
2023-01-17	IT-NORTH	12	ours	1744.3	11.18
2023-01-17	IT-NORTH	12	ours	1977.9	84.64
2023-01-17	IT-NORTH	12	ours	3015.9	127.2
2023-01-17	IT-NORTH	12	ours	4228.6	167.72
2023-01-17	IT-NORTH	12	ours	5836.3	167.72
2023-01-17	IT-NORTH	12	ours	6988.5	167.72
2023-01-17	IT-NORTH	12	ours	8429.0	167.72
2023-01-17	IT-NORTH	12	ours	9872.7	167.72
2023-01-17	IT-NORTH	12	ours	11472.1	167.72
2023-01-17	IT-NORTH	12	ours	12749.2	167.72
2023-01-17	IT-NORTH	12	ours	14338.7	167.72
2023-01-17	IT-NORTH	12	ours	14500.3	304.77
2023-01-17	IT-NORTH	12	ours	15110.8	313.6
2023-01-17	IT-NORTH	12	ours	15659.6	313.6
2023-01-17	IT-NORTH	12	ours	17034.7	313.6
2023-01-17	IT-NORTH	12	ours	17486.4	327.39
2023-01-17	IT-NORTH	12	ours	17901.1	389.76
2023-01-17	IT-NORTH	12	ours	18209.2	431.71
2023-01-17	IT-NORTH	12	ours	18841.2	431.71
2023-01-17	IT-NORTH	12	ours	19387.0	431.71
2023-01-17	IT-NORTH	12	ours	19861.2	431.71
2023-01-17	IT-NORTH	12	ours	20291.4	431.71
2023-01-17	IT-NORTH	12	ours	20822.2	431.71
2023-01-17	IT-NORTH	12	ours	21303.8	431.71
2023-01-17	IT-NORTH	12	ours	21881.2	431.71
2023-01-17	IT-NORTH	12	ours	22095.3	464.41
2023-01-17	IT-NORTH	12	ours	22464.3	513.94
2023-01-17	IT-NORTH	12	ours	22697.1	513.94
2023-01-17	IT-NORTH	12	ours	23075.2	513.94
2023-01-17	IT-NORTH	12	ours	23546.6	513.94
2023-01-17	IT-NORTH	12	ours	23995.1	513.94
2023-01-17	IT-NORTH	12	ours	24399.6	513.94
2023-01-17	IT-NORTH	12	ours	24794.3	513.94
2023-01-17	IT-NORTH	12	ours	25136.1	513.94
2023-01-17	IT-NORTH	12	ours	25427.6	657.84
2023-01-17	IT-NORTH	12	ours	25656.7	657.84
2023-01-17	IT-NORTH	12	ours	25879.5	657.84
2023-01-17	IT-NORTH	12	ours	26120.1	657.84
2023-01-17	IT-NORTH	12	ours	26319.7	657.84
2023-01-17	IT-NORTH	12	ours	26574.8	657.84
2023-01-17	IT-NORTH	12	ours	26973.7	657.84
2023-01-17	IT-NORTH	12	ours	27220.5	657.84
2023-01-17	IT-NORTH	12	gme_up	16.8	-500.0
2023-01-17	IT-NORTH	12	gme_up	52.9	-500.0
2023-01-17	IT-NORTH	12	gme_up	547.8	-500.0
2023-01-17	IT-NORTH	12	gme_up	620.2	-50.0
2023-01-17	IT-NORTH	12	gme_up	621.2	-0.5
2023-01-17	IT-NORTH	12	gme_up	704.7	0.0
2023-01-17	IT-NORTH	12	gme_up	1153.5	0.0
2023-01-17	IT-NORTH	12	gme_up	1288.6	0.0
2023-01-17	IT-NORTH	12	gme_up	1352.6	0.0
2023-01-17	IT-NORTH	12	gme_up	1521.4	0.0
2023-01-17	IT-NORTH	12	gme_up	1572.0	0.0
2023-01-17	IT-NORTH	12	gme_up	1668.0	0.0
2023-01-17	IT-NORTH	12	gme_up	1714.6	0.0
2023-01-17	IT-NORTH	12	gme_up	1792.2	0.0
2023-01-17	IT-NORTH	12	gme_up	2981.1	0.0
2023-01-17	IT-NORTH	12	gme_up	3102.1	0.0
2023-01-17	IT-NORTH	12	gme_up	3250.6	0.0
2023-01-17	IT-NORTH	12	gme_up	3954.2	0.0
2023-01-17	IT-NORTH	12	gme_up	4614.2	0.0
2023-01-17	IT-NORTH	12	gme_up	5989.7	0.0
2023-01-17	IT-NORTH	12	gme_up	6080.6	0.0
2023-01-17	IT-NORTH	12	gme_up	6645.9	0.0
2023-01-17	IT-NORTH	12	gme_up	7195.8	0.0
2023-01-17	IT-NORTH	12	gme_up	7905.3	0.1
2023-01-17	IT-NORTH	12	gme_up	8047.8	1.0
2023-01-17	IT-NORTH	12	gme_up	8109.9	3.0
2023-01-17	IT-NORTH	12	gme_up	8145.4	5.0
2023-01-17	IT-NORTH	12	gme_up	8164.7	15.0
2023-01-17	IT-NORTH	12	gme_up	8216.3	30.0
2023-01-17	IT-NORTH	12	gme_up	8310.7	50.0
2023-01-17	IT-NORTH	12	gme_up	8401.3	50.0
2023-01-17	IT-NORTH	12	gme_up	8479.4	89.9
2023-01-17	IT-NORTH	12	gme_up	8893.0	120.69
2023-01-17	IT-NORTH	12	gme_up	9602.1	138.8
2023-01-17	IT-NORTH	12	gme_up	10097.9	148.88
2023-01-17	IT-NORTH	12	gme_up	10412.8	150.0
2023-01-17	IT-NORTH	12	gme_up	11514.4	158.4
2023-01-17	IT-NORTH	12	gme_up	12236.4	161.51
2023-01-17	IT-NORTH	12	gme_up	13027.7	164.82
2023-01-17	IT-NORTH	12	gme_up	15011.0	173.25
2023-01-17	IT-NORTH	12	gme_up	15811.2	186.76
2023-01-17	IT-NORTH	12	gme_up	16316.1	213.88
2023-01-17	IT-NORTH	12	gme_up	16402.0	213.88
2023-01-17	IT-NORTH	12	gme_up	16693.4	252.56
2023-01-17	IT-NORTH	12	gme_up	16732.9	253.88
2023-01-17	IT-NORTH	12	gme_up	17633.5	299.0
2023-01-17	IT-NORTH	12	gme_up	19719.3	315.8
2023-01-17	IT-NORTH	12	gme_up	19951.7	373.0
2023-01-17	IT-NORTH	12	gme_up	21004.7	374.0
2023-01-17	IT-NORTH	12	gme_up	21399.9	632.0
2023-01-17	IT-NORTH	19	ours	8.0	1.0
2023-01-17	IT-NORTH	19	ours	283.1	2.85
2023-01-17	IT-NORTH	19	ours	754.9	2.85
2023-01-17	IT-NORTH	19	ours	925.8	6.35
2023-01-17	IT-NORTH	19	ours	1059.0	6.35
2023-01-17	IT-NORTH	19	ours	1235.0	7.56
2023-01-17	IT-NORTH	19	ours	1327.6	7.56
2023-01-17	IT-NORTH	19	ours	1378.6	9.67
2023-01-17	IT-NORTH	19	ours	1464.4	9.67
2023-01-17	IT-NORTH	19	ours	1702.9	84.64
2023-01-17	IT-NORTH	19	ours	3032.9	127.2
2023-01-17	IT-NORTH	19	ours	3777.2	167.72
2023-01-17	IT-NORTH	19	ours	4825.0	167.72
2023-01-17	IT-NORTH	19	ours	6625.1	167.72
2023-01-17	IT-NORTH	19	ours	8011.7	167.72
2023-01-17	IT-NORTH	19	ours	9645.2	167.72
2023-01-17	IT-NORTH	19	ours	11125.2	167.72
2023-01-17	IT-NORTH	19	ours	12499.1	167.72
2023-01-17	IT-NORTH	19	ours	13904.9	167.72
2023-01-17	IT-NORTH	19	ours	14225.3	263.68
2023-01-17	IT-NORTH	19	ours	14763.9	283.25
2023-01-17	IT-NORTH	19	ours	15695.8	298.65
2023-01-17	IT-NORTH	19	ours	16371.8	298.65
2023-01-17	IT-NORTH	19	ours	17177.5	298.65
2023-01-17	IT-NORTH	19	ours	17528.8	337.21
2023-01-17	IT-NORTH	19	ours	17907.0	373.5
2023-01-17	IT-NORTH	19	ours	18514.4	373.5
2023-01-17	IT-NORTH	19	ours	18990.6	373.5
2023-01-17	IT-NORTH	19	ours	19570.8	373.5
2023-01-17	IT-NORTH	19	ours	20139.2	373.5
2023-01-17	IT-NORTH	19	ours	20695.6	373.5
2023-01-17	IT-NORTH	19	ours	21171.4	373.5
2023-01-17	IT-NORTH	19	ours	21664.0	373.5
2023-01-17	IT-NORTH	19	ours	21820.3	401.79
2023-01-17	IT-NORTH	19	ours	22116.8	444.65
2023-01-17	IT-NORTH	19	ours	22368.7	444.65
2023-01-17	IT-NORTH	19	ours	22762.7	444.65
2023-01-17	IT-NORTH	19	ours	23140.3	444.65
2023-01-17	IT-NORTH	19	ours	23560.1	444.65
2023-01-17	IT-NORTH	19	ours	23915.3	444.65
2023-01-17	IT-NORTH	19	ours	24420.4	444.65
2023-01-17	IT-NORTH	19	ours	24701.4	444.65
2023-01-17	IT-NORTH	19	ours	25196.1	569.15
2023-01-17	IT-NORTH	19	ours	25399.7	569.15
2023-01-17	IT-NORTH	19	ours	25626.5	569.15
2023-01-17	IT-NORTH	19	ours	25835.7	569.15
2023-01-17	IT-NORTH	19	ours	26156.0	569.15
2023-01-17	IT-NORTH	19	ours	26306.0	569.15
2023-01-17	IT-NORTH	19	ours	26668.4	569.15
2023-01-17	IT-NORTH	19	ours	26945.5	569.15
2023-01-17	IT-NORTH	19	gme_up	16.8	-500.0
2023-01-17	IT-NORTH	19	gme_up	52.6	-500.0
2023-01-17	IT-NORTH	19	gme_up	486.1	-500.0
2023-01-17	IT-NORTH	19	gme_up	602.8	-500.0
2023-01-17	IT-NORTH	19	gme_up	678.6	-0.5
2023-01-17	IT-NORTH	19	gme_up	740.5	0.0
2023-01-17	IT-NORTH	19	gme_up	850.8	0.0
2023-01-17	IT-NORTH	19	gme_up	1301.1	0.0
2023-01-17	IT-NORTH	19	gme_up	1402.5	0.0
2023-01-17	IT-NORTH	19	gme_up	1505.5	0.0
2023-01-17	IT-NORTH	19	gme_up	1680.5	0.0
2023-01-17	IT-NORTH	19	gme_up	1774.1	0.0
2023-01-17	IT-NORTH	19	gme_up	1811.8	0.0
2023-01-17	IT-NORTH	19	gme_up	1858.6	0.0
2023-01-17	IT-NORTH	19	gme_up	2898.1	0.0
2023-01-17	IT-NORTH	19	gme_up	2942.0	0.0
2023-01-17	IT-NORTH	19	gme_up	3819.0	0.0
2023-01-17	IT-NORTH	19	gme_up	4378.0	0.0
2023-01-17	IT-NORTH	19	gme_up	5071.3	0.0
2023-01-17	IT-NORTH	19	gme_up	5987.7	0.0
2023-01-17	IT-NORTH	19	gme_up	6433.7	0.0
2023-01-17	IT-NORTH	19	gme_up	7043.3	0.0
2023-01-17	IT-NORTH	19	gme_up	7162.5	0.0
2023-01-17	IT-NORTH	19	gme_up	8166.7	0.0
2023-01-17	IT-NORTH	19	gme_up	8473.4	1.0
2023-01-17	IT-NORTH	19	gme_up	8620.5	1.0
2023-01-17	IT-NORTH	19	gme_up	8809.1	3.0
2023-01-17	IT-NORTH	19	gme_up	8894.0	5.0
2023-01-17	IT-NORTH	19	gme_up	8910.3	15.0
2023-01-17	IT-NORTH	19	gme_up	8941.0	40.0
2023-01-17	IT-NORTH	19	gme_up	8996.0	50.0
2023-01-17	IT-NORTH	19	gme_up	9098.9	50.0
2023-01-17	IT-NORTH	19	gme_up	9200.2	100.14
2023-01-17	IT-NORTH	19	gme_up	9827.0	129.57
2023-01-17	IT-NORTH	19	gme_up	10997.2	150.0
2023-01-17	IT-NORTH	19	gme_up	11965.8	157.58
2023-01-17	IT-NORTH	19	gme_up	13066.1	161.6
2023-01-17	IT-NORTH	19	gme_up	13758.6	163.42
2023-01-17	IT-NORTH	19	gme_up	13838.2	166.28
2023-01-17	IT-NORTH	19	gme_up	15256.9	174.02
2023-01-17	IT-NORTH	19	gme_up	16699.1	185.0
2023-01-17	IT-NORTH	19	gme_up	17205.9	214.96
2023-01-17	IT-NORTH	19	gme_up	18088.2	239.99
2023-01-17	IT-NORTH	19	gme_up	18640.9	270.0
2023-01-17	IT-NORTH	19	gme_up	18939.9	290.0
2023-01-17	IT-NORTH	19	gme_up	20664.2	314.8
2023-01-17	IT-NORTH	19	gme_up	21914.2	316.8
2023-01-17	IT-NORTH	19	gme_up	22236.5	373.0
2023-01-17	IT-NORTH	19	gme_up	23507.5	374.0
2023-01-17	IT-NORTH	19	gme_up	23769.7	700.0
2023-01-17	IT-CNORTH	4	ours	63.0	1.0
2023-01-17	IT-CNORTH	4	ours	331.4	1.0
2023-01-17	IT-CNORTH	4	ours	365.6	1.2
2023-01-17	IT-CNORTH	4	ours	422.7	2.85
2023-01-17	IT-CNORTH	4	ours	454.8	2.85
2023-01-17	IT-CNORTH	4	ours	466.5	6.54
2023-01-17	IT-CNORTH	4	ours	487.2	6.54
2023-01-17	IT-CNORTH	4	ours	502.8	7.79
2023-01-17	IT-CNORTH	4	ours	511.5	7.79
2023-01-17	IT-CNORTH	4	ours	521.9	9.97
2023-01-17	IT-CNORTH	4	ours	527.8	9.97
2023-01-17	IT-CNORTH	4	ours	550.6	12.0
2023-01-17	IT-CNORTH	4	ours	581.9	22.8
2023-01-17	IT-CNORTH	4	ours	863.5	22.8
2023-01-17	IT-CNORTH	4	ours	874.9	52.34
2023-01-17	IT-CNORTH	4	ours	977.3	52.34
2023-01-17	IT-CNORTH	4	ours	985.9	62.3
2023-01-17	IT-CNORTH	4	ours	1062.7	62.3
2023-01-17	IT-CNORTH	4	ours	1068.4	79.75
2023-01-17	IT-CNORTH	4	ours	1119.6	79.75
2023-01-17	IT-CNORTH	4	ours	1201.5	127.2
2023-01-17	IT-CNORTH	4	ours	1402.3	167.72
2023-01-17	IT-CNORTH	4	ours	1500.7	167.72
2023-01-17	IT-CNORTH	4	ours	1556.8	167.72
2023-01-17	IT-CNORTH	4	ours	1771.9	167.72
2023-01-17	IT-CNORTH	4	ours	1870.7	183.54
2023-01-17	IT-CNORTH	4	ours	1933.6	264.83
2023-01-17	IT-CNORTH	4	ours	1963.4	291.97
2023-01-17	IT-CNORTH	4	ours	1985.7	347.58
2023-01-17	IT-CNORTH	4	ours	2006.1	384.99
2023-01-17	IT-CNORTH	4	ours	2079.1	384.99
2023-01-17	IT-CNORTH	4	ours	2114.9	384.99
2023-01-17	IT-CNORTH	4	ours	2193.1	384.99
2023-01-17	IT-CNORTH	4	ours	2208.0	444.9
2023-01-17	IT-CNORTH	4	ours	2223.3	458.33
2023-01-17	IT-CNORTH	4	ours	2250.2	458.33
2023-01-17	IT-CNORTH	4	ours	2308.8	458.33
2023-01-17	IT-CNORTH	4	ours	2363.6	458.33
2023-01-17	IT-CNORTH	4	ours	2373.8	586.66
2023-01-17	IT-CNORTH	4	ours	2412.9	586.66
2023-01-17	IT-CNORTH	4	ours	2449.4	586.66
2023-01-17	IT-CNORTH	4	ours	2467.3	586.66
2023-01-17	IT-CNORTH	4	gme_up	0.0	-500.0
2023-01-17	IT-CNORTH	4	gme_up	5.5	-2.0
2023-01-17	IT-CNORTH	4	gme_up	22.4	-0.5
2023-01-17	IT-CNORTH	4	gme_up	81.0	0.0
2023-01-17	IT-CNORTH	4	gme_up	109.0	0.0
2023-01-17	IT-CNORTH	4	gme_up	140.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	151.7	0.0
2023-01-17	IT-CNORTH	4	gme_up	162.8	0.0
2023-01-17	IT-CNORTH	4	gme_up	191.5	0.0
2023-01-17	IT-CNORTH	4	gme_up	192.7	0.0
2023-01-17	IT-CNORTH	4	gme_up	194.3	0.0
2023-01-17	IT-CNORTH	4	gme_up	200.7	0.0
2023-01-17	IT-CNORTH	4	gme_up	200.9	0.0
2023-01-17	IT-CNORTH	4	gme_up	201.1	0.0
2023-01-17	IT-CNORTH	4	gme_up	212.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	304.4	0.0
2023-01-17	IT-CNORTH	4	gme_up	358.1	0.0
2023-01-17	IT-CNORTH	4	gme_up	389.7	0.0
2023-01-17	IT-CNORTH	4	gme_up	418.3	0.0
2023-01-17	IT-CNORTH	4	gme_up	451.1	0.0
2023-01-17	IT-CNORTH	4	gme_up	479.8	0.0
2023-01-17	IT-CNORTH	4	gme_up	500.9	0.0
2023-01-17	IT-CNORTH	4	gme_up	539.8	0.0
2023-01-17	IT-CNORTH	4	gme_up	593.7	0.0
2023-01-17	IT-CNORTH	4	gme_up	620.3	0.0
2023-01-17	IT-CNORTH	4	gme_up	657.9	0.0
2023-01-17	IT-CNORTH	4	gme_up	765.9	0.0
2023-01-17	IT-CNORTH	4	gme_up	777.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	803.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	980.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	1009.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	1040.4	0.0
2023-01-17	IT-CNORTH	4	gme_up	1082.5	0.0
2023-01-17	IT-CNORTH	4	gme_up	1123.0	0.0
2023-01-17	IT-CNORTH	4	gme_up	1219.2	0.0
2023-01-17	IT-CNORTH	4	gme_up	1219.2	1.0
2023-01-17	IT-CNORTH	4	gme_up	1220.0	1.0
2023-01-17	IT-CNORTH	4	gme_up	1228.5	3.0
2023-01-17	IT-CNORTH	4	gme_up	1230.0	4.9
2023-01-17	IT-CNORTH	4	gme_up	1238.0	9.7
2023-01-17	IT-CNORTH	4	gme_up	1253.6	29.59
2023-01-17	IT-CNORTH	4	gme_up	1255.3	50.0
2023-01-17	IT-CNORTH	4	gme_up	1280.0	50.0
2023-01-17	IT-CNORTH	4	gme_up	1285.8	64.7
2023-01-17	IT-CNORTH	4	gme_up	1290.5	79.05
2023-01-17	IT-CNORTH	4	gme_up	1291.6	119.7
2023-01-17	IT-CNORTH	4	gme_up	1667.1	198.3
2023-01-17	IT-CNORTH	4	gme_up	1692.3	316.8
2023-01-17	IT-CNORTH	4	gme_up	1702.2	3000.0
2023-01-17	IT-CNORTH	4	gme_up	1702.2	3000.0
2023-01-17	IT-CNORTH	12	ours	224.0	1.0
2023-01-17	IT-CNORTH	12	ours	465.8	1.0
2023-01-17	IT-CNORTH	12	ours	500.0	1.2
2023-01-17	IT-CNORTH	12	ours	532.1	2.85
2023-01-17	IT-CNORTH	12	ours	589.2	2.85
2023-01-17	IT-CNORTH	12	ours	610.0	10.05
2023-01-17	IT-CNORTH	12	ours	621.7	10.05
2023-01-17	IT-CNORTH	12	ours	637.2	11.97
2023-01-17	IT-CNORTH	12	ours	646.0	11.97
2023-01-17	IT-CNORTH	12	ours	668.8	12.0
2023-01-17	IT-CNORTH	12	ours	679.2	15.32
2023-01-17	IT-CNORTH	12	ours	685.0	15.32
2023-01-17	IT-CNORTH	12	ours	716.3	22.8
2023-01-17	IT-CNORTH	12	ours	997.9	22.8
2023-01-17	IT-CNORTH	12	ours	1100.3	80.43
2023-01-17	IT-CNORTH	12	ours	1111.7	80.43
2023-01-17	IT-CNORTH	12	ours	1120.3	95.75
2023-01-17	IT-CNORTH	12	ours	1197.1	95.75
2023-01-17	IT-CNORTH	12	ours	1202.8	122.55
2023-01-17	IT-CNORTH	12	ours	1254.0	122.55
2023-01-17	IT-CNORTH	12	ours	1335.9	127.2
2023-01-17	IT-CNORTH	12	ours	1536.7	167.72
2023-01-17	IT-CNORTH	12	ours	1592.8	167.72
2023-01-17	IT-CNORTH	12	ours	1807.8	167.72
2023-01-17	IT-CNORTH	12	ours	1906.3	167.72
2023-01-17	IT-CNORTH	12	ours	2005.2	258.12
2023-01-17	IT-CNORTH	12	ours	2016.5	264.83
2023-01-17	IT-CNORTH	12	ours	2046.3	448.68
2023-01-17	IT-CNORTH	12	ours	2068.6	534.15
2023-01-17	IT-CNORTH	12	ours	2141.6	591.64
2023-01-17	IT-CNORTH	12	ours	2177.4	591.64
2023-01-17	IT-CNORTH	12	ours	2197.8	591.64
2023-01-17	IT-CNORTH	12	ours	2276.0	591.64
2023-01-17	IT-CNORTH	12	ours	2290.9	683.71
2023-01-17	IT-CNORTH	12	ours	2317.8	704.34
2023-01-17	IT-CNORTH	12	ours	2372.5	704.34
2023-01-17	IT-CNORTH	12	ours	2387.8	704.34
2023-01-17	IT-CNORTH	12	ours	2446.5	704.34
2023-01-17	IT-CNORTH	12	ours	2456.7	901.55
2023-01-17	IT-CNORTH	12	ours	2474.6	901.55
2023-01-17	IT-CNORTH	12	ours	2511.1	901.55
2023-01-17	IT-CNORTH	12	ours	2550.2	901.55
2023-01-17	IT-CNORTH	12	gme_up	0.1	-500.0
2023-01-17	IT-CNORTH	12	gme_up	1.2	-500.0
2023-01-17	IT-CNORTH	12	gme_up	39.8	-0.5
2023-01-17	IT-CNORTH	12	gme_up	100.0	0.0
2023-01-17	IT-CNORTH	12	gme_up	128.0	0.0
2023-01-17	IT-CNORTH	12	gme_up	160.9	0.0
2023-01-17	IT-CNORTH	12	gme_up	178.1	0.0
2023-01-17	IT-CNORTH	12	gme_up	185.7	0.0
2023-01-17	IT-CNORTH	12	gme_up	212.6	0.0
2023-01-17	IT-CNORTH	12	gme_up	217.8	0.0
2023-01-17	IT-CNORTH	12	gme_up	223.8	0.0
2023-01-17	IT-CNORTH	12	gme_up	230.1	0.0
2023-01-17	IT-CNORTH	12	gme_up	231.1	0.0
2023-01-17	IT-CNORTH	12	gme_up	233.7	0.0
2023-01-17	IT-CNORTH	12	gme_up	246.7	0.0
2023-01-17	IT-CNORTH	12	gme_up	247.8	0.0
2023-01-17	IT-CNORTH	12	gme_up	410.1	0.0
2023-01-17	IT-CNORTH	12	gme_up	446.9	0.0
2023-01-17	IT-CNORTH	12	gme_up	453.2	0.0
2023-01-17	IT-CNORTH	12	gme_up	484.8	0.0
2023-01-17	IT-CNORTH	12	gme_up	538.2	0.0
2023-01-17	IT-CNORTH	12	gme_up	574.9	0.0
2023-01-17	IT-CNORTH	12	gme_up	596.0	0.0
2023-01-17	IT-CNORTH	12	gme_up	671.5	0.0
2023-01-17	IT-CNORTH	12	gme_up	702.5	0.0
2023-01-17	IT-CNORTH	12	gme_up	740.1	0.0
2023-01-17	IT-CNORTH	12	gme_up	849.0	0.0
2023-01-17	IT-CNORTH	12	gme_up	877.8	0.0
2023-01-17	IT-CNORTH	12	gme_up	1054.0	0.0
