zone	cp	rule	n_days	mae_mw
NO2	NO5	ana16	751	107.97062976853432
NO2	DE_LU	ana16b	751	248.65294064857966
NO2	DK1	ana16b	751	338.1935953851653
NO2	GB	ana16b	751	237.1197239473757
NO2	NL	ana16b	751	116.34215107780946
NO2	NO1	ana16b	751	330.8309437786302
NO2	NO5	ana16b	751	99.21134360570802
NO2	DE_LU	v3	751	281.24693417804036
NO2	DK1	v3	751	387.51838570413065
NO2	GB	v3	751	280.14991486997195
NO2	NL	v3	751	114.88346452661727
NO2	NO1	v3	751	400.96268629121585
NO2	NO5	v3	751	115.86412137341878
NO3	NO1	v2	751	61.029704041486355
NO3	NO4	v2	751	133.98512761488155
NO3	NO5	v2	751	109.84282462603335
NO3	SE2	v2	751	167.18486995223034
NO3	NO1	rec3	751	59.31135256616872
NO3	NO4	rec3	751	121.20182595708499
NO3	NO5	rec3	751	110.04882079871284
NO3	SE2	rec3	751	152.37296915128442
NO3	NO1	ana8	751	70.83639326364847
NO3	NO4	ana8	751	118.58783587994824
NO3	NO5	ana8	751	114.5729122904218
NO3	SE2	ana8	751	158.3622030732357
NO3	NO1	ana8b	751	57.615711035612236
NO3	NO4	ana8b	751	113.63012079383913
NO3	NO5	ana8b	751	98.58709359491338
NO3	SE2	ana8b	751	144.53402229095582
NO3	NO1	ana16	751	69.3719048913948
NO3	NO4	ana16	751	117.22778410687488
NO3	NO5	ana16	751	111.7096480296549
NO3	SE2	ana16	751	152.38914879170827
NO3	NO1	ana16b	751	57.35684701246256
NO3	NO4	ana16b	751	113.74358409951142
NO3	NO5	ana16b	751	97.49922825766339
NO3	SE2	ana16b	751	142.6404486702279
NO3	NO1	v3	751	61.029704041486355
NO3	NO4	v3	751	133.98512761488155
NO3	NO5	v3	751	109.84282462603335
NO3	SE2	v3	751	167.18486995223034
NO4	FI	v2	751	18.667900611434753
NO4	NO3	v2	751	133.98512761488155
NO4	SE1	v2	751	128.13405871717572
NO4	SE2	v2	751	45.621157476066635
NO4	FI	rec3	751	17.121272411624776
NO4	NO3	rec3	751	121.20182595708499
NO4	SE1	rec3	751	116.31727475319019
NO4	SE2	rec3	751	40.443400168906734
NO4	FI	ana8	751	16.465503400681037
NO4	NO3	ana8	751	131.06857535604956
NO4	SE1	ana8	751	128.02739807751817
NO4	SE2	ana8	751	45.47392357059685
NO4	FI	ana8b	751	15.885511689632574
NO4	NO3	ana8b	751	117.26489308902887
NO4	SE1	ana8b	751	114.35287041074228
NO4	SE2	ana8b	751	40.2163371348185
NO4	FI	ana16	751	16.213265291500225
NO4	NO3	ana16	751	128.89100671874306
NO4	SE1	ana16	751	124.88710916869522
NO4	SE2	ana16	751	45.39531926728251
NO4	FI	ana16b	751	15.863325580649413
NO4	NO3	ana16b	751	116.68039308789322
NO4	SE1	ana16b	751	113.50008527648379
NO4	SE2	ana16b	751	40.27170096679081
NO4	FI	v3	751	18.667900611434753
NO4	NO3	v3	751	133.98512761488155
NO4	SE1	v3	751	128.13405871717572
NO4	SE2	v3	751	45.621157476066635
NO5	NO1	v2	751	289.82469269247946
NO5	NO2	v2	751	115.86412137341878
NO5	NO3	v2	751	109.84282462603335
NO5	NO1	rec3	751	263.19365978455113
NO5	NO2	rec3	751	104.62270702527186
NO5	NO3	rec3	751	110.04882079871284
NO5	NO1	ana8	751	270.6714294081571
NO5	NO2	ana8	751	112.19881613880102
NO5	NO3	ana8	751	106.85712967036315
NO5	NO1	ana8b	751	247.222658372375
NO5	NO2	ana8b	751	101.7061711248717
NO5	NO3	ana8b	751	96.6735334611178
NO5	NO1	ana16	751	260.11930158270224
NO5	NO2	ana16	751	108.05716677810489
NO5	NO3	ana16	751	105.65104872734271
NO5	NO1	ana16b	751	244.38416429095926
NO5	NO2	ana16b	751	100.00901250849734
NO5	NO3	ana16b	751	96.68292890074692
NO5	NO1	v3	751	289.82469269247946
NO5	NO2	v3	751	115.86412137341878
NO5	NO3	v3	751	109.84282462603335
PL	CZ	v2	751	247.674850966073
PL	DE_LU	v2	751	290.6663364611074
PL	LT	v2	751	67.91958312527741
PL	SE4	v2	751	94.97775368952507
PL	SK	v2	751	150.22100202403738
PL	UA	v2	751	76.81677014972101
PL	UA_DobTPP	v2	751	3.8204664319102313
PL	UA_IPS	v2	751	75.34748425710164
PL	CZ	rec3	751	251.4441196418664
PL	DE_LU	rec3	751	313.95117616788724
PL	LT	rec3	751	72.76697334110075
PL	SE4	rec3	751	92.1646540661063
PL	SK	rec3	751	145.70165634362516
PL	UA	rec3	751	74.70665012787182
PL	UA_DobTPP	rec3	751	2.2884647657290276
PL	UA_IPS	rec3	751	74.65652421770972
PL	CZ	ana8	751	249.27584422124664
PL	DE_LU	ana8	751	281.84245938401574
PL	LT	ana8	751	78.00256692465601
PL	SE4	ana8	751	108.87006765077119
PL	SK	ana8	751	155.36144779599422
PL	UA	ana8	751	78.92840618593198
PL	UA_DobTPP	ana8	751	2.6528582514980026
PL	UA_IPS	ana8	751	77.5931517698624
PL	CZ	ana8b	751	235.52407390371863
PL	DE_LU	ana8b	751	274.47415275986185
PL	LT	ana8b	751	69.04428560530403
PL	SE4	ana8b	751	94.87126655674379
PL	SK	ana8b	751	141.6698546450219
PL	UA	ana8b	751	73.94518246339535
PL	UA_DobTPP	ana8b	751	3.233455626005604
PL	UA_IPS	ana8b	751	72.46728386456947
PL	CZ	ana16	751	244.342112807576
PL	DE_LU	ana16	751	276.7857623793276
PL	LT	ana16	751	74.96467827618731
PL	SE4	ana16	751	110.23482769328395
PL	SK	ana16	751	155.76268653184644
PL	UA	ana16	751	78.41469252636696
PL	UA_DobTPP	ana16	751	2.6130372437444516
PL	UA_IPS	ana16	751	76.17155015534843
PL	CZ	ana16b	751	234.7484993122018
PL	DE_LU	ana16b	751	273.9825996691911
PL	LT	ana16b	751	68.07937895306259
PL	SE4	ana16b	751	95.88858554826204
PL	SK	ana16b	751	142.67043656808283
PL	UA	ana16b	751	73.62909800656003
PL	UA_DobTPP	ana16b	751	3.2135451221288283
PL	UA_IPS	ana16b	751	72.08079869202174
PL	CZ	v3	751	234.7484993122018
PL	DE_LU	v3	751	273.9825996691911
PL	LT	v3	751	68.07937895306259
PL	SE4	v3	751	94.97775368952507
PL	SK	v3	751	142.67043656808283
PL	UA	v3	751	73.62909800656003
PL	UA_DobTPP	v3	751	3.2135451221288283
PL	UA_IPS	v3	751	72.08079869202174
PT	ES	v2	751	467.72999278739456
PT	ES	rec3	751	460.8224041555703
PT	ES	ana8	751	490.3636230858855
PT	ES	ana8b	751	442.714009584443
PT	ES	ana16	751	478.8625327341323
PT	ES	ana16b	751	440.20401069407455
PT	ES	v3	751	440.20401069407455
RO	BG	v2	751	219.21934337549934
RO	HU	v2	751	106.48676105123722
RO	MD	v2	751	108.35306563141987
RO	RS	v2	751	94.74857776159566
RO	UA	v2	751	96.8591925527711
RO	UA_IPS	v2	751	96.86129654997771
RO	BG	rec3	751	234.91651020861073
RO	HU	rec3	751	109.24963630437193
RO	MD	rec3	751	109.25253035478386
RO	RS	rec3	751	93.39663652907234
RO	UA	rec3	751	98.8631757837376
RO	UA_IPS	rec3	751	98.86153275704856
RO	BG	ana8	751	231.49748169107858
RO	HU	ana8	751	106.2475535605304
RO	MD	ana8	751	116.17131043928693
RO	RS	ana8	751	82.61492126470263
RO	UA	ana8	751	95.98418914218898
RO	UA_IPS	ana8	751	95.98798710360275
RO	BG	ana8b	751	213.26424642143806
RO	HU	ana8b	751	100.08275346933253
RO	MD	ana8b	751	103.11697700304951
RO	RS	ana8b	751	82.06891322126054
RO	UA	ana8b	751	90.35291563954473
RO	UA_IPS	ana8b	751	90.35642098386825
RO	BG	ana16	751	231.52289669329784
RO	HU	ana16	751	104.93326639827453
RO	MD	ana16	751	117.02639098955017
RO	RS	ana16	751	80.6951303789392
RO	UA	ana16	751	97.03238078368062
RO	UA_IPS	ana16	751	97.03243617178633
RO	BG	ana16b	751	214.48479679871284
RO	HU	ana16b	751	99.91576969942854
RO	MD	ana16b	751	104.11719842225078
RO	RS	ana16b	751	81.79241271984576
RO	UA	ana16b	751	91.5046246383281
RO	UA_IPS	ana16b	751	91.50760391625944
RO	BG	v3	751	214.48479679871284
RO	HU	v3	751	99.91576969942854
RO	MD	v3	751	104.11719842225078
RO	RS	v3	751	81.79241271984576
RO	UA	v3	751	91.5046246383281
RO	UA_IPS	v3	751	91.50760391625944
RS	BA	v2	750	66.52305502638889
RS	BG	v2	750	84.0495606875
RS	HR	v2	750	85.02563888888889
RS	HU	v2	750	86.3683069625
RS	ME	v2	750	52.23757182638889
RS	MK	v2	750	55.1054882375
RS	RO	v2	750	94.66391240694443
RS	XK	v2	750	72.34492202777777
RS	BA	rec3	750	67.55644211111111
RS	BG	rec3	750	83.15409393333333
RS	HR	rec3	750	86.57175
RS	HU	rec3	750	85.53499709444445
RS	ME	rec3	750	51.86185531666666
RS	MK	rec3	750	55.25903900555555
RS	RO	rec3	750	93.38066029166667
RS	XK	rec3	750	67.39765908333334
RS	BA	ana8	750	68.91193797222222
RS	BG	ana8	750	84.8247665375
RS	HR	ana8	750	91.63797222222223
RS	HU	ana8	750	85.41282233888889
RS	ME	ana8	750	58.039936169444445
RS	MK	ana8	750	57.013197105555555
RS	RO	ana8	750	95.73508319722221
RS	XK	ana8	750	74.51371991666666
RS	BA	ana8b	750	63.85978130069445
RS	BG	ana8b	750	79.65274621944445
RS	HR	ana8b	750	82.18720833333333
RS	HU	ana8b	750	80.60409410555556
RS	ME	ana8b	750	50.75061521597222
RS	MK	ana8b	750	52.860831452083346
RS	RO	ana8b	750	89.3973702048611
RS	XK	ana8b	750	67.77445481944446
RS	BA	ana16	750	67.76799164444445
RS	BG	ana16	750	81.69398243194445
RS	HR	ana16	750	89.8477222222222
RS	HU	ana16	750	83.94418668194444
RS	ME	ana16	750	56.320129062499994
RS	MK	ana16	750	56.32194979583333
RS	RO	ana16	750	93.33219898333333
RS	XK	ana16	750	73.26601016666666
RS	BA	ana16b	750	63.71674816458333
RS	BG	ana16b	750	78.47642741388889
RS	HR	ana16b	750	82.12623611111111
RS	HU	ana16b	750	80.49103522777777
RS	ME	ana16b	750	50.317985543055556
RS	MK	ana16b	750	52.88587929305555
RS	RO	ana16b	750	88.78664929375
RS	XK	ana16b	750	67.88063366666667
RS	BA	v3	750	63.71674816458333
RS	BG	v3	750	78.47642741388889
RS	HR	v3	750	82.12623611111111
RS	HU	v3	750	80.49103522777777
RS	ME	v3	750	50.317985543055556
RS	MK	v3	750	52.88587929305555
RS	RO	v3	750	88.78664929375
RS	XK	v3	750	67.88063366666667
SE1	FI	v2	751	308.1143867348258
SE1	NO4	v2	751	128.13405871717572
SE1	SE2	v2	751	399.24620750557244
SE1	FI	rec3	751	278.37146932091935
SE1	NO4	rec3	751	116.31727475319019
SE1	SE2	rec3	751	354.04284959683287
SE1	FI	ana8	751	260.0718156123398
SE1	NO4	ana8	751	129.16926948726697
SE1	SE2	ana8	751	340.50609731837454
SE1	FI	ana8b	751	258.0181404323107
SE1	NO4	ana8b	751	113.63251152974159
SE1	SE2	ana8b	751	333.1951340991409
SE1	FI	ana16	751	257.5821635513309
SE1	NO4	ana16	751	125.83089846546272
SE1	SE2	ana16	751	331.2082491765858
SE1	FI	ana16b	751	257.1422584553564
SE1	NO4	ana16b	751	112.54953898573082
SE1	SE2	ana16b	751	330.0858368771389
SE1	FI	v3	751	308.1143867348258
SE1	NO4	v3	751	128.13405871717572
SE1	SE2	v3	751	399.24620750557244
SE2	NO3	v2	751	167.18486995223034
SE2	NO4	v2	751	45.621157476066635
SE2	SE1	v2	751	399.24620750557244
SE2	SE3	v2	751	494.0120148314671
SE2	NO3	rec3	751	152.37296915128442
SE2	NO4	rec3	751	40.443400168906734
SE2	SE1	rec3	751	354.04284959683287
SE2	SE3	rec3	751	453.6291257343251
SE2	NO3	ana8	751	170.53792819432422
SE2	NO4	ana8	751	45.14979397878869
SE2	SE1	ana8	751	339.44212627868995
SE2	SE3	ana8	751	489.3631554977285
SE2	NO3	ana8b	751	147.41039940044524
SE2	NO4	ana8b	751	39.84276070837668
SE2	SE1	ana8b	751	329.7516431431277
SE2	SE3	ana8b	751	431.3772481366561
SE2	NO3	ana16	751	164.39915741378854
SE2	NO4	ana16	751	43.952809886328644
SE2	SE1	ana16	751	335.35890207184076
SE2	SE3	ana16	751	476.6713822099878
SE2	NO3	ana16b	751	146.11501173928167
SE2	NO4	ana16b	751	39.62338679318374
SE2	SE1	ana16b	751	329.5848976975419
SE2	SE3	ana16b	751	426.5899485013923
SE2	NO3	v3	751	167.18486995223034
SE2	NO4	v3	751	45.621157476066635
SE2	SE1	v3	751	399.24620750557244
SE2	SE3	v3	751	494.0120148314671
SE3	DK1	v2	751	168.09640846344456
SE3	FI	v2	751	324.9752174043914
SE3	NO1	v2	751	412.9173726623045
SE3	SE2	v2	751	494.0120148314671
SE3	SE4	v2	751	445.31620713771065
SE3	DK1	rec3	751	154.51923058661367
SE3	FI	rec3	751	309.4891674874889
SE3	NO1	rec3	751	373.4205132269751
SE3	SE2	rec3	751	453.6291257343251
SE3	SE4	rec3	751	388.30801479175204
SE3	DK1	ana8	751	155.30710072014395
SE3	FI	ana8	751	300.00030942802306
SE3	NO1	ana8	751	328.7932571650439
SE3	SE2	ana8	751	469.6235937192765
SE3	SE4	ana8	751	394.2622298494143
SE3	DK1	ana8b	751	150.45756906507646
SE3	FI	ana8b	751	286.574932535614
SE3	NO1	ana8b	751	337.6430465455781
SE3	SE2	ana8b	751	427.52852121459347
SE3	SE4	ana8b	751	377.2790292473493
SE3	DK1	ana16	751	151.24970954282486
SE3	FI	ana16	751	290.9225281028351
SE3	NO1	ana16	751	318.5372010085962
SE3	SE2	ana16	751	452.3704645415362
SE3	SE4	ana16	751	384.72378277686863
SE3	DK1	ana16b	751	148.79642228662476
SE3	FI	ana16b	751	283.18158907272596
SE3	NO1	ana16b	751	334.819453876687
SE3	SE2	ana16b	751	422.63929789366466
SE3	SE4	ana16b	751	373.0100367788733
SE3	DK1	v3	751	168.09640846344456
SE3	FI	v3	751	324.9752174043914
SE3	NO1	v3	751	412.9173726623045
SE3	SE2	v3	751	494.0120148314671
SE3	SE4	v3	751	445.31620713771065
SE4	DE_LU	v2	751	113.26125250452175
SE4	DK2	v2	751	202.64278076717846
SE4	LT	v2	751	150.8799065602441
SE4	PL	v2	751	94.97775368952507
SE4	SE3	v2	751	445.31620713771065
SE4	DE_LU	rec3	751	105.61664367842182
SE4	DK2	rec3	751	179.29826738070764
SE4	LT	rec3	751	134.704095276841
SE4	PL	rec3	751	92.1646540661063
SE4	SE3	rec3	751	388.30801479175204
SE4	DE_LU	ana8	751	124.6063643569893
SE4	DK2	ana8	751	175.44112574534998
SE4	LT	ana8	751	137.07063421194874
SE4	PL	ana8	751	108.00345583943631
SE4	SE3	ana8	751	399.06103388526435
SE4	DE_LU	ana8b	751	111.36581125755244
SE4	DK2	ana8b	751	172.8299032426643
SE4	LT	ana8b	751	130.1620551124501
SE4	PL	ana8b	751	94.64807750915446
SE4	SE3	ana8b	751	375.54086854521574
SE4	DE_LU	ana16	751	121.61698348614
SE4	DK2	ana16	751	169.7993246353716
SE4	LT	ana16	751	134.18321228525585
SE4	PL	ana16	751	109.5184946446405
SE4	SE3	ana16	751	388.0397833738237
SE4	DE_LU	ana16b	751	109.58288375841413
SE4	DK2	ana16b	751	170.4883717247056
SE4	LT	ana16b	751	128.73421710452942
SE4	PL	ana16b	751	95.61350560294606
SE4	SE3	ana16b	751	373.11872701523737
SE4	DE_LU	v3	751	113.26125250452175
SE4	DK2	v3	751	202.64278076717846
SE4	LT	v3	751	150.8799065602441
SE4	PL	v3	751	94.97775368952507
SE4	SE3	v3	751	445.31620713771065
SI	AT	v2	750	190.41819999999998
SI	HR	v2	750	202.05628125
SI	HU	v2	750	72.72067746180555
SI	IT-NORTH	v2	750	137.2126607314815
SI	AT	rec3	750	199.04229444444442
SI	HR	rec3	750	204.5778888888889
SI	HU	rec3	750	70.46332231944444
SI	IT-NORTH	rec3	750	136.35178088624338
SI	AT	ana8	750	203.66430013888888
SI	HR	ana8	750	236.13012152777776
SI	HU	ana8	750	76.16574827777777
SI	IT-NORTH	ana8	750	149.47028174537036
SI	AT	ana8b	750	185.50968256944446
SI	HR	ana8b	750	197.8158472222222
SI	HU	ana8b	750	67.91018313020834
SI	IT-NORTH	ana8b	750	133.28908031779102
SI	AT	ana16	750	197.22010319444445
SI	HR	ana16	750	232.32093402777775
SI	HU	ana16	750	75.57085997569445
SI	IT-NORTH	ana16	750	149.22601787433862
SI	AT	ana16b	750	184.15892701388887
SI	HR	ana16b	750	196.4782048611111
SI	HU	ana16b	750	68.06102766319444
SI	IT-NORTH	ana16b	750	133.26941421957673
SI	AT	v3	750	184.15892701388887
SI	HR	v3	750	196.4782048611111
SI	HU	v3	750	68.06102766319444
SI	IT-NORTH	v3	750	133.26941421957673
SK	CZ	v2	751	277.4868307534399
SK	HU	v2	751	266.35310584498444
SK	PL	v2	751	150.22100202403738
SK	UA	v2	751	110.28857600996578
SK	UA_IPS	v2	751	110.28838338837265
SK	CZ	rec3	751	281.4579228389925
SK	HU	rec3	751	257.30180687555486
SK	PL	rec3	751	145.70165634362516
SK	UA	rec3	751	103.79367066134043
SK	UA_IPS	rec3	751	103.79350214709696
SK	CZ	ana8	751	260.9527200538171
SK	HU	ana8	751	249.99923846329895
SK	PL	ana8	751	144.90072635409732
SK	UA	ana8	751	114.03216643408626
SK	UA_IPS	ana8	751	114.03147299172763
SK	CZ	ana8b	751	254.57501352363514
SK	HU	ana8b	751	244.1951071574706
SK	PL	ana8b	751	137.99761521755713
SK	UA	ana8b	751	105.38167594877521
SK	UA_IPS	ana8b	751	105.38126459658055
SK	CZ	ana16	751	255.2967572750222
SK	HU	ana16	751	244.32221852113852
SK	PL	ana16	751	145.11523912248944
SK	UA	ana16	751	111.55986009595901
SK	UA_IPS	ana16	751	111.55943037604449
SK	CZ	ana16b	751	254.6409324199678
SK	HU	ana16b	751	243.68843796465825
SK	PL	ana16b	751	138.6447191779017
SK	UA	ana16b	751	104.76548974103369
SK	UA_IPS	ana16b	751	104.76520523963218
SK	CZ	v3	751	254.6409324199678
SK	HU	v3	751	243.68843796465825
SK	PL	v3	751	138.6447191779017
SK	UA	v3	751	104.76548974103369
SK	UA_IPS	v3	751	104.76520523963218
IT-NORTH	AT	v2	751	37.35552804593875
IT-NORTH	CH	v2	751	488.42263887111625
IT-NORTH	FR	v2	751	276.4915671812583
IT-NORTH	IT-CNORTH	v2	751	506.17535887385657
IT-NORTH	SI	v2	751	137.16608497928686
IT-NORTH	AT	rec3	751	39.7814913448735
IT-NORTH	CH	rec3	751	496.2607264413559
IT-NORTH	FR	rec3	751	276.4672961051931
IT-NORTH	IT-CNORTH	rec3	751	523.6126131959923
IT-NORTH	SI	rec3	751	136.36411789571576
IT-NORTH	AT	ana8	751	43.76979513426543
IT-NORTH	CH	ana8	751	454.22199709021305
IT-NORTH	FR	ana8	751	328.6635124001332
IT-NORTH	IT-CNORTH	ana8	751	507.4027687645338
IT-NORTH	SI	ana8	751	144.51386654104053
IT-NORTH	AT	ana8b	751	37.08310655237461
IT-NORTH	CH	ana8b	751	436.61710960494344
IT-NORTH	FR	ana8b	751	272.0096692777685
IT-NORTH	IT-CNORTH	ana8b	751	478.40158384231654
IT-NORTH	SI	ana8b	751	131.38507434630813
IT-NORTH	AT	ana16	751	42.60241622281402
IT-NORTH	CH	ana16	751	441.84611768106413
IT-NORTH	FR	ana16	751	332.01439088160225
IT-NORTH	IT-CNORTH	ana16	751	506.8696858657056
IT-NORTH	SI	ana16	751	141.76356629982774
IT-NORTH	AT	ana16b	751	36.935206876941855
IT-NORTH	CH	ana16b	751	436.97623633133594
IT-NORTH	FR	ana16b	751	275.512636918137
IT-NORTH	IT-CNORTH	ana16b	751	480.52084420124015
IT-NORTH	SI	ana16b	751	130.3339055977612
IT-NORTH	AT	v3	751	36.935206876941855
IT-NORTH	CH	v3	751	436.97623633133594
IT-NORTH	FR	v3	751	275.512636918137
IT-NORTH	IT-CNORTH	v3	751	480.52084420124015
IT-NORTH	SI	v3	751	130.3339055977612
IT-CNORTH	IT-CSOUTH	v2	751	505.15810825602097
IT-CNORTH	IT-NORTH	v2	751	506.17535887385657
IT-CNORTH	IT-SACODC	v2	734	29.802199280715552
IT-CNORTH	IT-CSOUTH	rec3	751	534.9627080242647
IT-CNORTH	IT-NORTH	rec3	751	523.6126131959923
IT-CNORTH	IT-SACODC	rec3	734	24.697096864630357
IT-CNORTH	IT-CSOUTH	ana8	751	503.67177576938474
IT-CNORTH	IT-NORTH	ana8	751	495.5135020802578
IT-CNORTH	IT-SACODC	ana8	734	29.989609183678
IT-CNORTH	IT-CSOUTH	ana8b	751	477.31897532305953
IT-CNORTH	IT-NORTH	ana8b	751	472.17729199684237
IT-CNORTH	IT-SACODC	ana8b	734	28.5212949548298
IT-CNORTH	IT-CSOUTH	ana16	751	496.83020008044826
IT-CNORTH	IT-NORTH	ana16	751	495.6606377245798
IT-CNORTH	IT-SACODC	ana16	734	29.628029458590092
IT-CNORTH	IT-CSOUTH	ana16b	751	477.31698948051144
IT-CNORTH	IT-NORTH	ana16b	751	474.88886344249335
IT-CNORTH	IT-SACODC	ana16b	734	28.447194237620263
IT-CNORTH	IT-CSOUTH	v3	751	477.31698948051144
IT-CNORTH	IT-NORTH	v3	751	474.88886344249335
IT-CNORTH	IT-SACODC	v3	734	28.447194237620263
IT-CSOUTH	IT-CNORTH	v2	751	505.15810825602097
IT-CSOUTH	IT-SOUTH	v2	751	433.7758475067663
IT-CSOUTH	IT-Sardinia	v2	751	125.19872915822381
IT-CSOUTH	ME	v2	751	121.05010194740345
IT-CSOUTH	IT-CNORTH	rec3	751	534.9627080242647
IT-CSOUTH	IT-SOUTH	rec3	751	473.420773439862
IT-CSOUTH	IT-Sardinia	rec3	751	122.2623529707974
IT-CSOUTH	ME	rec3	751	121.59718569684865
IT-CSOUTH	IT-CNORTH	ana8	751	513.4907179406925
IT-CSOUTH	IT-SOUTH	ana8	751	438.9737583880711
IT-CSOUTH	IT-Sardinia	ana8	751	123.00834286772226
IT-CSOUTH	ME	ana8	751	131.2087993786063
IT-CSOUTH	IT-CNORTH	ana8b	751	483.55604975974063
IT-CSOUTH	IT-SOUTH	ana8b	751	413.0530533011137
IT-CSOUTH	IT-Sardinia	ana8b	751	116.65032425365213
IT-CSOUTH	ME	ana8b	751	118.32152719984464
IT-CSOUTH	IT-CNORTH	ana16	751	504.60285307542847
IT-CSOUTH	IT-SOUTH	ana16	751	432.45114209687006
IT-CSOUTH	IT-Sardinia	ana16	751	121.74814283250353
IT-CSOUTH	ME	ana16	751	130.4945496282734
IT-CSOUTH	IT-CNORTH	ana16b	751	482.0054612637558
IT-CSOUTH	IT-SOUTH	ana16b	751	410.61334964813426
IT-CSOUTH	IT-Sardinia	ana16b	751	116.7826789989555
IT-CSOUTH	ME	ana16b	751	118.27482592654238
IT-CSOUTH	IT-CNORTH	v3	751	482.0054612637558
IT-CSOUTH	IT-SOUTH	v3	751	410.61334964813426
IT-CSOUTH	IT-Sardinia	v3	751	116.7826789989555
IT-CSOUTH	ME	v3	751	118.27482592654238
IT-SOUTH	GR	v2	751	98.95100282956058
IT-SOUTH	IT-CSOUTH	v2	751	433.7758475067663
IT-SOUTH	IT-Calabria	v2	751	244.183627913386
IT-SOUTH	GR	rec3	751	86.8140812250333
IT-SOUTH	IT-CSOUTH	rec3	751	473.420773439862
IT-SOUTH	IT-Calabria	rec3	751	255.73951159173032
IT-SOUTH	GR	ana8	751	103.44479236018641
IT-SOUTH	IT-CSOUTH	ana8	751	456.3082677273699
IT-SOUTH	IT-Calabria	ana8	751	254.2118161819868
IT-SOUTH	GR	ana8b	751	96.30545557312473
IT-SOUTH	IT-CSOUTH	ana8b	751	423.8128293311716
IT-SOUTH	IT-Calabria	ana8b	751	233.42824616468502
IT-SOUTH	GR	ana16	751	104.56289183865955
IT-SOUTH	IT-CSOUTH	ana16	751	442.37311762557334
IT-SOUTH	IT-Calabria	ana16	751	246.34801070643735
IT-SOUTH	GR	ana16b	751	97.06874341156235
IT-SOUTH	IT-CSOUTH	ana16b	751	418.1725043086171
IT-SOUTH	IT-Calabria	ana16b	751	232.01479086534982
IT-SOUTH	GR	v3	751	97.06874341156235
IT-SOUTH	IT-CSOUTH	v3	751	418.1725043086171
IT-SOUTH	IT-Calabria	v3	751	232.01479086534982
IT-Calabria	IT-SOUTH	v2	751	244.183627913386
IT-Calabria	IT-Sicily	v2	751	200.53650338789427
IT-Calabria	IT-SOUTH	rec3	751	255.73951159173032
IT-Calabria	IT-Sicily	rec3	751	202.8207922627921
IT-Calabria	IT-SOUTH	ana8	751	240.1397727230239
IT-Calabria	IT-Sicily	ana8	751	213.71360328599712
IT-Calabria	IT-SOUTH	ana8b	751	223.3545707678108
IT-Calabria	IT-Sicily	ana8b	751	192.4004129234189
IT-Calabria	IT-SOUTH	ana16	751	239.8127162741345
IT-Calabria	IT-Sicily	ana16	751	209.75830061618728
IT-Calabria	IT-SOUTH	ana16b	751	225.26423148136422
IT-Calabria	IT-Sicily	ana16b	751	192.05107188493045
IT-Calabria	IT-SOUTH	v3	751	225.26423148136422
IT-Calabria	IT-Sicily	v3	751	192.05107188493045
IT-Sicily	IT-Calabria	v2	751	200.53650338789427
IT-Sicily	MT	v2	751	22.541698568575235
IT-Sicily	IT-Calabria	rec3	751	202.8207922627921
IT-Sicily	MT	rec3	751	22.249470382083146
IT-Sicily	IT-Calabria	ana8	751	182.01521214909909
IT-Sicily	MT	ana8	751	20.153526316762836
IT-Sicily	IT-Calabria	ana8b	751	180.4390280990583
IT-Sicily	MT	ana8b	751	20.19739398394733
IT-Sicily	IT-Calabria	ana16	751	180.20117376348443
IT-Sicily	MT	ana16	751	19.887805611037134
IT-Sicily	IT-Calabria	ana16b	751	180.96556398398153
IT-Sicily	MT	ana16b	751	20.203821525003697
IT-Sicily	IT-Calabria	v3	751	180.96556398398153
IT-Sicily	MT	v3	751	20.203821525003697
IT-Sardinia	IT-CSOUTH	v2	751	125.19872915822381
IT-Sardinia	IT-SACODC	v2	658	35.61084417857877
IT-Sardinia	IT-SACOAC	v2	698	12.500795542136865
IT-Sardinia	IT-CSOUTH	rec3	751	122.2623529707974
IT-Sardinia	IT-SACODC	rec3	658	28.43488845827652
IT-Sardinia	IT-SACOAC	rec3	698	11.795777701598098
IT-Sardinia	IT-CSOUTH	ana8	751	119.8629603086585
IT-Sardinia	IT-SACODC	ana8	658	33.52355211528693
IT-Sardinia	IT-SACOAC	ana8	698	10.515684150043272
IT-Sardinia	IT-CSOUTH	ana8b	751	115.00669535049283
IT-Sardinia	IT-SACODC	ana8b	658	33.348864399474955
IT-Sardinia	IT-SACOAC	ana8b	698	10.831640520324044
IT-Sardinia	IT-CSOUTH	ana16	751	117.82450568475124
IT-Sardinia	IT-SACODC	ana16	658	34.18254633304016
IT-Sardinia	IT-SACOAC	ana16	698	10.399858649861459
IT-Sardinia	IT-CSOUTH	ana16b	751	114.64196093689694
IT-Sardinia	IT-SACODC	ana16b	658	33.77879860728377
IT-Sardinia	IT-SACOAC	ana16b	698	10.835483217759645
IT-Sardinia	IT-CSOUTH	v3	751	114.64196093689694
IT-Sardinia	IT-SACODC	v3	658	33.77879860728377
IT-Sardinia	IT-SACOAC	v3	698	10.835483217759645
CH	AT	v2	751	233.44383376823956
CH	DE_LU	v2	751	492.80790866321985
CH	FR	v2	751	397.603473701731
CH	IT-NORTH	v2	751	488.42263887111625
CH	AT	rec3	751	238.20284121754327
CH	DE_LU	rec3	751	461.1818184599354
CH	FR	rec3	751	391.85481989292055
