day,arm,zone,ts,price
2025-07-15,B_on,NO2,20250715-1200,48.0
2025-07-15,B_on,NO2,20250715-0000,91.19
2025-07-15,B_on,NO2,20250715-1500,91.19
2025-07-15,B_on,NO2,20250715-0600,91.19
2025-07-15,B_on,NO2,20250715-1400,91.19
2025-07-15,B_on,NO2,20250715-0700,91.19
2025-07-15,B_on,NO2,20250715-2300,91.19
2025-07-15,B_on,NO2,20250715-1000,70.29
2025-07-15,B_on,NO2,20250715-1300,59.71
2025-07-15,B_on,NO2,20250715-1100,53.37
2025-07-15,B_on,NO2,20250715-0800,91.19
2025-07-15,B_on,NO2,20250715-2100,91.19
2025-07-15,B_on,NO2,20250715-0200,91.19
2025-07-15,B_on,NO2,20250715-2200,91.19
2025-07-15,B_on,NO2,20250715-0500,91.19
2025-07-15,B_on,NO2,20250715-1600,91.19
2025-07-15,B_on,NO2,20250715-0400,91.19
2025-07-15,B_on,NO2,20250715-0300,91.19
2025-07-15,B_on,NO2,20250715-1800,91.19
2025-07-15,B_on,NO2,20250715-0900,75.16
2025-07-15,B_on,NO2,20250715-0100,91.19
2025-07-15,B_on,NO2,20250715-1900,91.19
2025-07-15,B_on,FR,20250715-1700,36.29
2025-07-15,B_on,FR,20250715-2000,86.92
2025-07-15,B_on,FR,20250715-1200,19.95
2025-07-15,B_on,FR,20250715-0000,58.34
2025-07-15,B_on,FR,20250715-1500,24.58
2025-07-15,B_on,FR,20250715-0600,60.84
2025-07-15,B_on,FR,20250715-1400,16.0
2025-07-15,B_on,FR,20250715-0700,50.46
2025-07-15,B_on,FR,20250715-2300,58.34
2025-07-15,B_on,FR,20250715-1000,22.95
2025-07-15,B_on,FR,20250715-1300,19.95
2025-07-15,B_on,FR,20250715-1100,21.75
2025-07-15,B_on,FR,20250715-0800,49.03
2025-07-15,B_on,FR,20250715-2100,64.47
2025-07-15,B_on,FR,20250715-0200,58.34
2025-07-15,B_on,FR,20250715-2200,60.21
2025-07-15,B_on,FR,20250715-0500,59.97
2025-07-15,B_on,FR,20250715-1600,29.99
2025-07-15,B_on,FR,20250715-0400,60.5
2025-07-15,B_on,FR,20250715-0300,58.34
2025-07-15,B_on,FR,20250715-1800,78.06
2025-07-15,B_on,FR,20250715-0900,49.03
2025-07-15,B_on,FR,20250715-0100,58.34
2025-07-15,B_on,FR,20250715-1900,92.52
2025-01-15,A_off,NL,20250115-0700,108.25
2025-01-15,A_off,NL,20250115-1600,108.25
2025-01-15,A_off,NL,20250115-0500,97.05
2025-01-15,A_off,NL,20250115-1000,108.25
2025-01-15,A_off,NL,20250115-0000,97.05
2025-01-15,A_off,NL,20250115-0200,97.05
2025-01-15,A_off,NL,20250115-1500,108.25
2025-01-15,A_off,NL,20250115-2300,105.34
2025-01-15,A_off,NL,20250115-0800,108.25
2025-01-15,A_off,NL,20250115-2000,108.25
2025-01-15,A_off,NL,20250115-0300,97.05
2025-01-15,A_off,NL,20250115-0900,108.25
2025-01-15,A_off,NL,20250115-2100,108.25
2025-01-15,A_off,NL,20250115-1400,108.25
2025-01-15,A_off,NL,20250115-0600,105.34
2025-01-15,A_off,NL,20250115-1800,108.25
2025-01-15,A_off,NL,20250115-1900,108.25
2025-01-15,A_off,NL,20250115-0400,97.05
2025-01-15,A_off,NL,20250115-0100,97.05
2025-01-15,A_off,NL,20250115-2200,105.34
2025-01-15,A_off,NL,20250115-1300,108.25
2025-01-15,A_off,NL,20250115-1100,105.34
2025-01-15,A_off,NL,20250115-1700,108.25
2025-01-15,A_off,NL,20250115-1200,105.34
2025-01-15,A_off,BE,20250115-0700,205.1
2025-01-15,A_off,BE,20250115-1600,205.1
2025-01-15,A_off,BE,20250115-0500,108.25
2025-01-15,A_off,BE,20250115-1000,205.1
2025-01-15,A_off,BE,20250115-0000,108.25
2025-01-15,A_off,BE,20250115-0200,108.25
2025-01-15,A_off,BE,20250115-1500,183.4
2025-01-15,A_off,BE,20250115-2300,108.25
2025-01-15,A_off,BE,20250115-0800,205.1
2025-01-15,A_off,BE,20250115-2000,183.63
2025-01-15,A_off,BE,20250115-0300,108.25
2025-01-15,A_off,BE,20250115-0900,205.1
2025-01-15,A_off,BE,20250115-2100,145.63
2025-01-15,A_off,BE,20250115-1400,186.38
2025-01-15,A_off,BE,20250115-0600,147.15
2025-01-15,A_off,BE,20250115-1800,205.1
2025-01-15,A_off,BE,20250115-1900,190.49
2025-01-15,A_off,BE,20250115-0400,108.25
2025-01-15,A_off,BE,20250115-0100,108.25
2025-01-15,A_off,BE,20250115-2200,140.79
2025-01-15,A_off,BE,20250115-1300,205.1
2025-01-15,A_off,BE,20250115-1100,205.1
2025-01-15,A_off,BE,20250115-1700,205.1
2025-01-15,A_off,BE,20250115-1200,205.1
2025-01-15,A_off,DE_LU,20250115-0700,185.82
2025-01-15,A_off,DE_LU,20250115-1600,223.39
2025-01-15,A_off,DE_LU,20250115-0500,110.28
2025-01-15,A_off,DE_LU,20250115-1000,186.83
2025-01-15,A_off,DE_LU,20250115-0000,97.05
2025-01-15,A_off,DE_LU,20250115-0200,97.05
2025-01-15,A_off,DE_LU,20250115-1500,205.1
2025-01-15,A_off,DE_LU,20250115-2300,109.72
2025-01-15,A_off,DE_LU,20250115-0800,204.18
2025-01-15,A_off,DE_LU,20250115-2000,145.39
2025-01-15,A_off,DE_LU,20250115-0300,107.27
2025-01-15,A_off,DE_LU,20250115-0900,180.05
2025-01-15,A_off,DE_LU,20250115-2100,129.9
2025-01-15,A_off,DE_LU,20250115-1400,191.43
2025-01-15,A_off,DE_LU,20250115-0600,138.41
2025-01-15,A_off,DE_LU,20250115-1800,195.44
2025-01-15,A_off,DE_LU,20250115-1900,171.39
2025-01-15,A_off,DE_LU,20250115-0400,108.25
2025-01-15,A_off,DE_LU,20250115-0100,97.05
2025-01-15,A_off,DE_LU,20250115-2200,117.85
2025-01-15,A_off,DE_LU,20250115-1300,183.29
2025-01-15,A_off,DE_LU,20250115-1100,188.33
2025-01-15,A_off,DE_LU,20250115-1700,220.06
2025-01-15,A_off,DE_LU,20250115-1200,185.29
2025-01-15,A_off,DK1,20250115-0700,185.82
2025-01-15,A_off,DK1,20250115-1600,223.39
2025-01-15,A_off,DK1,20250115-0500,110.28
2025-01-15,A_off,DK1,20250115-1000,186.83
2025-01-15,A_off,DK1,20250115-0000,97.05
2025-01-15,A_off,DK1,20250115-0200,97.05
2025-01-15,A_off,DK1,20250115-1500,205.1
2025-01-15,A_off,DK1,20250115-2300,109.72
2025-01-15,A_off,DK1,20250115-0800,204.18
2025-01-15,A_off,DK1,20250115-2000,145.39
2025-01-15,A_off,DK1,20250115-0300,107.27
2025-01-15,A_off,DK1,20250115-0900,180.05
2025-01-15,A_off,DK1,20250115-2100,129.9
2025-01-15,A_off,DK1,20250115-1400,191.43
2025-01-15,A_off,DK1,20250115-0600,138.41
2025-01-15,A_off,DK1,20250115-1800,180.01
2025-01-15,A_off,DK1,20250115-1900,159.24
2025-01-15,A_off,DK1,20250115-0400,108.25
2025-01-15,A_off,DK1,20250115-0100,97.05
2025-01-15,A_off,DK1,20250115-2200,117.85
2025-01-15,A_off,DK1,20250115-1300,183.29
2025-01-15,A_off,DK1,20250115-1100,188.33
2025-01-15,A_off,DK1,20250115-1700,220.06
2025-01-15,A_off,DK1,20250115-1200,185.29
2025-01-15,A_off,NO2,20250115-0700,113.95
2025-01-15,A_off,NO2,20250115-1600,113.95
2025-01-15,A_off,NO2,20250115-0500,95.21
2025-01-15,A_off,NO2,20250115-1000,113.95
2025-01-15,A_off,NO2,20250115-0000,87.34
2025-01-15,A_off,NO2,20250115-0200,87.34
2025-01-15,A_off,NO2,20250115-1500,113.95
2025-01-15,A_off,NO2,20250115-2300,97.41
2025-01-15,A_off,NO2,20250115-0800,113.95
2025-01-15,A_off,NO2,20250115-2000,113.95
2025-01-15,A_off,NO2,20250115-0300,93.42
2025-01-15,A_off,NO2,20250115-0900,113.95
2025-01-15,A_off,NO2,20250115-2100,109.41
2025-01-15,A_off,NO2,20250115-1400,113.95
2025-01-15,A_off,NO2,20250115-0600,113.95
2025-01-15,A_off,NO2,20250115-1800,113.95
2025-01-15,A_off,NO2,20250115-1900,113.95
2025-01-15,A_off,NO2,20250115-0400,94.01
2025-01-15,A_off,NO2,20250115-0100,87.34
2025-01-15,A_off,NO2,20250115-2200,102.25
2025-01-15,A_off,NO2,20250115-1300,113.95
2025-01-15,A_off,NO2,20250115-1100,113.95
2025-01-15,A_off,NO2,20250115-1700,113.95
2025-01-15,A_off,NO2,20250115-1200,113.95
2025-01-15,A_off,FR,20250115-0700,205.1
2025-01-15,A_off,FR,20250115-1600,149.49
2025-01-15,A_off,FR,20250115-0500,129.9
2025-01-15,A_off,FR,20250115-1000,152.23
2025-01-15,A_off,FR,20250115-0000,116.84
2025-01-15,A_off,FR,20250115-0200,108.25
2025-01-15,A_off,FR,20250115-1500,127.94
2025-01-15,A_off,FR,20250115-2300,108.25
2025-01-15,A_off,FR,20250115-0800,204.18
2025-01-15,A_off,FR,20250115-2000,138.47
2025-01-15,A_off,FR,20250115-0300,107.27
2025-01-15,A_off,FR,20250115-0900,175.79
2025-01-15,A_off,FR,20250115-2100,115.3
2025-01-15,A_off,FR,20250115-1400,114.1
2025-01-15,A_off,FR,20250115-0600,177.17
2025-01-15,A_off,FR,20250115-1800,194.84
2025-01-15,A_off,FR,20250115-1900,171.39
2025-01-15,A_off,FR,20250115-0400,108.25
2025-01-15,A_off,FR,20250115-0100,109.64
2025-01-15,A_off,FR,20250115-2200,117.85
2025-01-15,A_off,FR,20250115-1300,115.64
2025-01-15,A_off,FR,20250115-1100,134.34
2025-01-15,A_off,FR,20250115-1700,177.28
2025-01-15,A_off,FR,20250115-1200,127.18
2025-01-15,B_on,NL,20250115-0700,108.25
2025-01-15,B_on,NL,20250115-1600,108.25
2025-01-15,B_on,NL,20250115-0500,97.05
2025-01-15,B_on,NL,20250115-1000,105.34
2025-01-15,B_on,NL,20250115-0000,97.05
2025-01-15,B_on,NL,20250115-0200,97.05
2025-01-15,B_on,NL,20250115-1500,108.25
2025-01-15,B_on,NL,20250115-2300,105.34
2025-01-15,B_on,NL,20250115-0800,108.25
2025-01-15,B_on,NL,20250115-2000,108.25
2025-01-15,B_on,NL,20250115-0300,97.05
2025-01-15,B_on,NL,20250115-0900,108.25
2025-01-15,B_on,NL,20250115-2100,108.25
2025-01-15,B_on,NL,20250115-1400,108.25
2025-01-15,B_on,NL,20250115-0600,105.34
2025-01-15,B_on,NL,20250115-1800,108.25
2025-01-15,B_on,NL,20250115-1900,108.25
2025-01-15,B_on,NL,20250115-0400,97.05
2025-01-15,B_on,NL,20250115-0100,97.05
2025-01-15,B_on,NL,20250115-2200,105.34
2025-01-15,B_on,NL,20250115-1300,105.34
2025-01-15,B_on,NL,20250115-1100,105.34
2025-01-15,B_on,NL,20250115-1700,108.25
2025-01-15,B_on,NL,20250115-1200,105.34
2025-01-15,B_on,BE,20250115-0700,205.1
2025-01-15,B_on,BE,20250115-1600,205.1
2025-01-15,B_on,BE,20250115-0500,108.25
2025-01-15,B_on,BE,20250115-1000,205.1
2025-01-15,B_on,BE,20250115-0000,108.25
2025-01-15,B_on,BE,20250115-0200,108.25
2025-01-15,B_on,BE,20250115-1500,183.4
2025-01-15,B_on,BE,20250115-2300,108.25
2025-01-15,B_on,BE,20250115-0800,205.1
2025-01-15,B_on,BE,20250115-2000,183.63
2025-01-15,B_on,BE,20250115-0300,108.25
2025-01-15,B_on,BE,20250115-0900,205.1
2025-01-15,B_on,BE,20250115-2100,145.63
2025-01-15,B_on,BE,20250115-1400,186.38
2025-01-15,B_on,BE,20250115-0600,147.15
2025-01-15,B_on,BE,20250115-1800,205.1
2025-01-15,B_on,BE,20250115-1900,190.49
2025-01-15,B_on,BE,20250115-0400,108.25
2025-01-15,B_on,BE,20250115-0100,108.25
2025-01-15,B_on,BE,20250115-2200,140.79
2025-01-15,B_on,BE,20250115-1300,205.1
2025-01-15,B_on,BE,20250115-1100,205.1
2025-01-15,B_on,BE,20250115-1700,205.1
2025-01-15,B_on,BE,20250115-1200,205.1
2025-01-15,B_on,DE_LU,20250115-0700,185.82
2025-01-15,B_on,DE_LU,20250115-1600,223.39
2025-01-15,B_on,DE_LU,20250115-0500,110.28
2025-01-15,B_on,DE_LU,20250115-1000,186.83
2025-01-15,B_on,DE_LU,20250115-0000,97.05
2025-01-15,B_on,DE_LU,20250115-0200,97.05
2025-01-15,B_on,DE_LU,20250115-1500,205.1
2025-01-15,B_on,DE_LU,20250115-2300,109.72
2025-01-15,B_on,DE_LU,20250115-0800,204.18
2025-01-15,B_on,DE_LU,20250115-2000,145.39
2025-01-15,B_on,DE_LU,20250115-0300,107.27
2025-01-15,B_on,DE_LU,20250115-0900,180.05
2025-01-15,B_on,DE_LU,20250115-2100,129.9
2025-01-15,B_on,DE_LU,20250115-1400,191.43
2025-01-15,B_on,DE_LU,20250115-0600,138.41
2025-01-15,B_on,DE_LU,20250115-1800,195.44
2025-01-15,B_on,DE_LU,20250115-1900,171.39
2025-01-15,B_on,DE_LU,20250115-0400,108.25
2025-01-15,B_on,DE_LU,20250115-0100,97.05
2025-01-15,B_on,DE_LU,20250115-2200,117.85
2025-01-15,B_on,DE_LU,20250115-1300,183.29
2025-01-15,B_on,DE_LU,20250115-1100,188.33
2025-01-15,B_on,DE_LU,20250115-1700,220.06
2025-01-15,B_on,DE_LU,20250115-1200,185.29
2025-01-15,B_on,DK1,20250115-0700,185.82
2025-01-15,B_on,DK1,20250115-1600,223.39
2025-01-15,B_on,DK1,20250115-0500,110.28
2025-01-15,B_on,DK1,20250115-1000,186.83
2025-01-15,B_on,DK1,20250115-0000,97.05
2025-01-15,B_on,DK1,20250115-0200,97.05
2025-01-15,B_on,DK1,20250115-1500,205.1
2025-01-15,B_on,DK1,20250115-2300,109.72
2025-01-15,B_on,DK1,20250115-0800,204.18
2025-01-15,B_on,DK1,20250115-2000,145.39
2025-01-15,B_on,DK1,20250115-0300,107.27
2025-01-15,B_on,DK1,20250115-0900,180.05
2025-01-15,B_on,DK1,20250115-2100,129.9
2025-01-15,B_on,DK1,20250115-1400,191.43
2025-01-15,B_on,DK1,20250115-0600,138.41
2025-01-15,B_on,DK1,20250115-1800,180.01
2025-01-15,B_on,DK1,20250115-1900,159.24
2025-01-15,B_on,DK1,20250115-0400,108.25
2025-01-15,B_on,DK1,20250115-0100,97.05
2025-01-15,B_on,DK1,20250115-2200,117.85
2025-01-15,B_on,DK1,20250115-1300,183.29
2025-01-15,B_on,DK1,20250115-1100,188.33
2025-01-15,B_on,DK1,20250115-1700,220.06
2025-01-15,B_on,DK1,20250115-1200,185.29
2025-01-15,B_on,NO2,20250115-0700,113.95
2025-01-15,B_on,NO2,20250115-1600,113.95
2025-01-15,B_on,NO2,20250115-0500,95.21
2025-01-15,B_on,NO2,20250115-1000,113.95
2025-01-15,B_on,NO2,20250115-0000,87.34
2025-01-15,B_on,NO2,20250115-0200,87.34
2025-01-15,B_on,NO2,20250115-1500,113.95
2025-01-15,B_on,NO2,20250115-2300,97.41
2025-01-15,B_on,NO2,20250115-0800,113.95
2025-01-15,B_on,NO2,20250115-2000,113.95
2025-01-15,B_on,NO2,20250115-0300,93.42
2025-01-15,B_on,NO2,20250115-0900,113.95
2025-01-15,B_on,NO2,20250115-2100,109.41
2025-01-15,B_on,NO2,20250115-1400,113.95
2025-01-15,B_on,NO2,20250115-0600,113.95
2025-01-15,B_on,NO2,20250115-1800,113.95
2025-01-15,B_on,NO2,20250115-1900,113.95
2025-01-15,B_on,NO2,20250115-0400,94.01
2025-01-15,B_on,NO2,20250115-0100,87.34
2025-01-15,B_on,NO2,20250115-2200,102.25
2025-01-15,B_on,NO2,20250115-1300,113.95
2025-01-15,B_on,NO2,20250115-1100,113.95
2025-01-15,B_on,NO2,20250115-1700,113.95
2025-01-15,B_on,NO2,20250115-1200,113.95
2025-01-15,B_on,FR,20250115-0700,205.1
2025-01-15,B_on,FR,20250115-1600,149.49
2025-01-15,B_on,FR,20250115-0500,129.9
2025-01-15,B_on,FR,20250115-1000,152.23
2025-01-15,B_on,FR,20250115-0000,116.84
2025-01-15,B_on,FR,20250115-0200,108.25
2025-01-15,B_on,FR,20250115-1500,127.94
2025-01-15,B_on,FR,20250115-2300,108.25
2025-01-15,B_on,FR,20250115-0800,204.18
2025-01-15,B_on,FR,20250115-2000,138.47
2025-01-15,B_on,FR,20250115-0300,107.27
2025-01-15,B_on,FR,20250115-0900,175.79
2025-01-15,B_on,FR,20250115-2100,115.3
2025-01-15,B_on,FR,20250115-1400,114.1
2025-01-15,B_on,FR,20250115-0600,177.17
2025-01-15,B_on,FR,20250115-1800,194.84
2025-01-15,B_on,FR,20250115-1900,171.39
2025-01-15,B_on,FR,20250115-0400,108.25
2025-01-15,B_on,FR,20250115-0100,109.64
2025-01-15,B_on,FR,20250115-2200,117.85
2025-01-15,B_on,FR,20250115-1300,115.64
2025-01-15,B_on,FR,20250115-1100,134.34
2025-01-15,B_on,FR,20250115-1700,177.28
2025-01-15,B_on,FR,20250115-1200,127.18
2025-07-16,A_off,NL,20250716-2000,93.7
2025-07-16,A_off,NL,20250716-0200,85.29
2025-07-16,A_off,NL,20250716-0700,85.29
2025-07-16,A_off,NL,20250716-0500,85.29
2025-07-16,A_off,NL,20250716-0800,85.29
2025-07-16,A_off,NL,20250716-1300,4.93
2025-07-16,A_off,NL,20250716-1000,49.78
2025-07-16,A_off,NL,20250716-2100,93.7
2025-07-16,A_off,NL,20250716-0000,85.29
2025-07-16,A_off,NL,20250716-0900,85.29
2025-07-16,A_off,NL,20250716-0600,89.78
2025-07-16,A_off,NL,20250716-1200,4.93
2025-07-16,A_off,NL,20250716-1500,82.59
2025-07-16,A_off,NL,20250716-0300,85.29
2025-07-16,A_off,NL,20250716-1600,85.29
2025-07-16,A_off,NL,20250716-0400,85.29
2025-07-16,A_off,NL,20250716-1800,93.7
2025-07-16,A_off,NL,20250716-1700,85.29
2025-07-16,A_off,NL,20250716-2300,93.7
2025-07-16,A_off,NL,20250716-1100,30.0
2025-07-16,A_off,NL,20250716-1900,93.7
2025-07-16,A_off,NL,20250716-2200,93.69999999999995
2025-07-16,A_off,NL,20250716-1400,49.78
2025-07-16,A_off,NL,20250716-0100,85.29
2025-07-16,A_off,BE,20250716-2000,93.7
2025-07-16,A_off,BE,20250716-0200,80.55
2025-07-16,A_off,BE,20250716-0700,80.55
2025-07-16,A_off,BE,20250716-0500,85.17
2025-07-16,A_off,BE,20250716-0800,49.78
2025-07-16,A_off,BE,20250716-1300,41.63
2025-07-16,A_off,BE,20250716-1000,40.03
2025-07-16,A_off,BE,20250716-2100,93.7
2025-07-16,A_off,BE,20250716-0000,80.55
2025-07-16,A_off,BE,20250716-0900,31.25
2025-07-16,A_off,BE,20250716-0600,80.55
2025-07-16,A_off,BE,20250716-1200,41.74
2025-07-16,A_off,BE,20250716-1500,69.19
2025-07-16,A_off,BE,20250716-0300,80.55
2025-07-16,A_off,BE,20250716-1600,85.29
2025-07-16,A_off,BE,20250716-0400,84.44
2025-07-16,A_off,BE,20250716-1800,89.78
2025-07-16,A_off,BE,20250716-1700,85.29
2025-07-16,A_off,BE,20250716-2300,89.78
2025-07-16,A_off,BE,20250716-1100,49.78
2025-07-16,A_off,BE,20250716-1900,99.38
2025-07-16,A_off,BE,20250716-2200,89.78000000000087
2025-07-16,A_off,BE,20250716-1400,61.77
2025-07-16,A_off,BE,20250716-0100,80.55
2025-07-16,A_off,DE_LU,20250716-2000,96.96
2025-07-16,A_off,DE_LU,20250716-0200,93.7
2025-07-16,A_off,DE_LU,20250716-0700,93.7
2025-07-16,A_off,DE_LU,20250716-0500,103.97
2025-07-16,A_off,DE_LU,20250716-0800,93.7
2025-07-16,A_off,DE_LU,20250716-1300,81.4
2025-07-16,A_off,DE_LU,20250716-1000,85.29
2025-07-16,A_off,DE_LU,20250716-2100,93.7
2025-07-16,A_off,DE_LU,20250716-0000,93.7
2025-07-16,A_off,DE_LU,20250716-0900,93.7
2025-07-16,A_off,DE_LU,20250716-0600,93.7
2025-07-16,A_off,DE_LU,20250716-1200,81.63
2025-07-16,A_off,DE_LU,20250716-1500,93.7
2025-07-16,A_off,DE_LU,20250716-0300,93.7
2025-07-16,A_off,DE_LU,20250716-1600,93.7
2025-07-16,A_off,DE_LU,20250716-0400,102.35
2025-07-16,A_off,DE_LU,20250716-1800,105.07
2025-07-16,A_off,DE_LU,20250716-1700,105.07
2025-07-16,A_off,DE_LU,20250716-2300,93.7
2025-07-16,A_off,DE_LU,20250716-1100,85.29
2025-07-16,A_off,DE_LU,20250716-1900,105.07
2025-07-16,A_off,DE_LU,20250716-2200,93.69999999999935
2025-07-16,A_off,DE_LU,20250716-1400,85.29
2025-07-16,A_off,DE_LU,20250716-0100,93.7
2025-07-16,A_off,DK1,20250716-2000,96.96
2025-07-16,A_off,DK1,20250716-0200,93.7
2025-07-16,A_off,DK1,20250716-0700,93.7
2025-07-16,A_off,DK1,20250716-0500,103.97
2025-07-16,A_off,DK1,20250716-0800,93.7
2025-07-16,A_off,DK1,20250716-1300,81.4
2025-07-16,A_off,DK1,20250716-1000,85.29
2025-07-16,A_off,DK1,20250716-2100,93.7
2025-07-16,A_off,DK1,20250716-0000,93.7
2025-07-16,A_off,DK1,20250716-0900,93.7
2025-07-16,A_off,DK1,20250716-0600,93.7
2025-07-16,A_off,DK1,20250716-1200,81.63
2025-07-16,A_off,DK1,20250716-1500,93.7
2025-07-16,A_off,DK1,20250716-0300,93.7
2025-07-16,A_off,DK1,20250716-1600,93.7
2025-07-16,A_off,DK1,20250716-0400,102.35
2025-07-16,A_off,DK1,20250716-1800,105.07
2025-07-16,A_off,DK1,20250716-1700,105.07
2025-07-16,A_off,DK1,20250716-2300,93.7
2025-07-16,A_off,DK1,20250716-1100,85.29
2025-07-16,A_off,DK1,20250716-1900,105.07
2025-07-16,A_off,DK1,20250716-2200,93.69999999999918
2025-07-16,A_off,DK1,20250716-1400,85.29
2025-07-16,A_off,DK1,20250716-0100,93.7
2025-07-16,A_off,NO2,20250716-2000,89.78
2025-07-16,A_off,NO2,20250716-0200,89.78
2025-07-16,A_off,NO2,20250716-0700,89.78
2025-07-16,A_off,NO2,20250716-0500,89.78
2025-07-16,A_off,NO2,20250716-0800,89.78
2025-07-16,A_off,NO2,20250716-1300,55.17
2025-07-16,A_off,NO2,20250716-1000,77.11
2025-07-16,A_off,NO2,20250716-2100,89.78
2025-07-16,A_off,NO2,20250716-0000,89.78
2025-07-16,A_off,NO2,20250716-0900,85.71
2025-07-16,A_off,NO2,20250716-0600,89.78
2025-07-16,A_off,NO2,20250716-1200,55.32
2025-07-16,A_off,NO2,20250716-1500,82.59
2025-07-16,A_off,NO2,20250716-0300,89.78
2025-07-16,A_off,NO2,20250716-1600,89.78
2025-07-16,A_off,NO2,20250716-0400,89.78
2025-07-16,A_off,NO2,20250716-1800,89.78
2025-07-16,A_off,NO2,20250716-1700,89.78
2025-07-16,A_off,NO2,20250716-2300,89.78
2025-07-16,A_off,NO2,20250716-1100,68.55
2025-07-16,A_off,NO2,20250716-1900,89.78
2025-07-16,A_off,NO2,20250716-2200,89.78000000000105
2025-07-16,A_off,NO2,20250716-1400,74.09
2025-07-16,A_off,NO2,20250716-0100,89.78
2025-07-16,A_off,FR,20250716-2000,85.29
2025-07-16,A_off,FR,20250716-0200,30.35
2025-07-16,A_off,FR,20250716-0700,49.51
2025-07-16,A_off,FR,20250716-0500,73.07
2025-07-16,A_off,FR,20250716-0800,48.9
2025-07-16,A_off,FR,20250716-1300,21.44
2025-07-16,A_off,FR,20250716-1000,21.99
2025-07-16,A_off,FR,20250716-2100,93.7
2025-07-16,A_off,FR,20250716-0000,49.78
2025-07-16,A_off,FR,20250716-0900,22.84
2025-07-16,A_off,FR,20250716-0600,61.73
2025-07-16,A_off,FR,20250716-1200,21.62
2025-07-16,A_off,FR,20250716-1500,23.81
2025-07-16,A_off,FR,20250716-0300,30.35
2025-07-16,A_off,FR,20250716-1600,24.99
2025-07-16,A_off,FR,20250716-0400,49.78
2025-07-16,A_off,FR,20250716-1800,87.71
2025-07-16,A_off,FR,20250716-1700,64.86
2025-07-16,A_off,FR,20250716-2300,57.66
2025-07-16,A_off,FR,20250716-1100,21.99
2025-07-16,A_off,FR,20250716-1900,90.37
2025-07-16,A_off,FR,20250716-2200,78.12000000000053
2025-07-16,A_off,FR,20250716-1400,21.99
2025-07-16,A_off,FR,20250716-0100,30.35
2025-07-16,B_on,NL,20250716-2000,96.96
2025-07-16,B_on,NL,20250716-0200,85.29
2025-07-16,B_on,NL,20250716-0700,85.29
2025-07-16,B_on,NL,20250716-0500,89.78
2025-07-16,B_on,NL,20250716-0800,85.29
2025-07-16,B_on,NL,20250716-1300,30.0
2025-07-16,B_on,NL,20250716-1000,49.78
2025-07-16,B_on,NL,20250716-2100,93.7
2025-07-16,B_on,NL,20250716-0000,85.61
2025-07-16,B_on,NL,20250716-0900,85.29
2025-07-16,B_on,NL,20250716-0600,93.7
2025-07-16,B_on,NL,20250716-1200,10.5
2025-07-16,B_on,NL,20250716-1500,85.29
2025-07-16,B_on,NL,20250716-0300,85.29
2025-07-16,B_on,NL,20250716-1600,85.29
2025-07-16,B_on,NL,20250716-0400,89.78
2025-07-16,B_on,NL,20250716-1800,93.7
2025-07-16,B_on,NL,20250716-1700,93.7
2025-07-16,B_on,NL,20250716-2300,93.7
2025-07-16,B_on,NL,20250716-1100,49.78
2025-07-16,B_on,NL,20250716-1900,98.16
2025-07-16,B_on,NL,20250716-2200,93.7
2025-07-16,B_on,NL,20250716-1400,49.78
2025-07-16,B_on,NL,20250716-0100,85.29
2025-07-16,B_on,BE,20250716-2000,93.7
2025-07-16,B_on,BE,20250716-0200,80.55
2025-07-16,B_on,BE,20250716-0700,80.55
2025-07-16,B_on,BE,20250716-0500,85.17
2025-07-16,B_on,BE,20250716-0800,49.78
2025-07-16,B_on,BE,20250716-1300,50.13
2025-07-16,B_on,BE,20250716-1000,40.03
2025-07-16,B_on,BE,20250716-2100,93.7
2025-07-16,B_on,BE,20250716-0000,80.55
2025-07-16,B_on,BE,20250716-0900,31.25
2025-07-16,B_on,BE,20250716-0600,84.33
2025-07-16,B_on,BE,20250716-1200,44.43
2025-07-16,B_on,BE,20250716-1500,85.29
2025-07-16,B_on,BE,20250716-0300,80.55
2025-07-16,B_on,BE,20250716-1600,85.29
2025-07-16,B_on,BE,20250716-0400,84.44
2025-07-16,B_on,BE,20250716-1800,89.78
2025-07-16,B_on,BE,20250716-1700,86.49
2025-07-16,B_on,BE,20250716-2300,89.78
2025-07-16,B_on,BE,20250716-1100,49.78
2025-07-16,B_on,BE,20250716-1900,101.62
2025-07-16,B_on,BE,20250716-2200,89.78
2025-07-16,B_on,BE,20250716-1400,65.14
2025-07-16,B_on,BE,20250716-0100,80.55
2025-07-16,B_on,DE_LU,20250716-2000,96.96
2025-07-16,B_on,DE_LU,20250716-0200,93.7
2025-07-16,B_on,DE_LU,20250716-0700,93.7
2025-07-16,B_on,DE_LU,20250716-0500,103.97
2025-07-16,B_on,DE_LU,20250716-0800,93.7
2025-07-16,B_on,DE_LU,20250716-1300,81.4
2025-07-16,B_on,DE_LU,20250716-1000,85.29
2025-07-16,B_on,DE_LU,20250716-2100,93.7
2025-07-16,B_on,DE_LU,20250716-0000,93.7
2025-07-16,B_on,DE_LU,20250716-0900,93.7
2025-07-16,B_on,DE_LU,20250716-0600,93.7
2025-07-16,B_on,DE_LU,20250716-1200,81.63
2025-07-16,B_on,DE_LU,20250716-1500,93.7
2025-07-16,B_on,DE_LU,20250716-0300,93.7
2025-07-16,B_on,DE_LU,20250716-1600,93.7
