zone,ts,price
IT-Sicily,20250514-0700,105.43
IT-Sicily,20250514-1300,105.43
IT-Sicily,20250514-1700,105.43
IT-Sicily,20250514-0900,105.43
IT-Sicily,20250514-0000,105.43
IT-Sicily,20250514-0200,105.43
IT-Sicily,20250514-1900,105.43
IT-Sicily,20250514-1600,105.43
IT-Sicily,20250514-2200,105.43
IT-Sicily,20250514-0600,105.43
IT-Sicily,20250514-2000,105.43
IT-Sicily,20250514-0100,105.43
IT-Sicily,20250514-1000,105.43
IT-Sicily,20250514-0300,105.43
IT-Sicily,20250514-1400,105.43
IT-Sicily,20250514-0400,105.43
IT-Sicily,20250514-1100,105.43
IT-Sicily,20250514-2100,105.43
IT-Sicily,20250514-2300,105.43
IT-Sicily,20250514-1800,105.43
IT-Sardinia,20250514-0800,105.43
IT-Sardinia,20250514-1200,105.43
IT-Sardinia,20250514-1500,105.43
IT-Sardinia,20250514-0500,105.43
IT-Sardinia,20250514-0700,105.43
IT-Sardinia,20250514-1300,105.43
IT-Sardinia,20250514-1700,105.43
IT-Sardinia,20250514-0900,105.43
IT-Sardinia,20250514-0000,105.43
IT-Sardinia,20250514-0200,105.43
IT-Sardinia,20250514-1900,105.43
IT-Sardinia,20250514-1600,105.43
IT-Sardinia,20250514-2200,105.43
IT-Sardinia,20250514-0600,105.43
IT-Sardinia,20250514-2000,105.43
IT-Sardinia,20250514-0100,105.43
IT-Sardinia,20250514-1000,105.43
IT-Sardinia,20250514-0300,105.43
IT-Sardinia,20250514-1400,105.43
IT-Sardinia,20250514-0400,105.43
IT-Sardinia,20250514-1100,105.43
IT-Sardinia,20250514-2100,105.43
IT-Sardinia,20250514-2300,105.43
IT-Sardinia,20250514-1800,105.43
RS,20250514-0800,87.86
RS,20250514-1200,9.5
RS,20250514-1500,106.17
RS,20250514-0500,106.17
RS,20250514-0700,87.86
RS,20250514-1300,52.48
RS,20250514-1700,166.46
RS,20250514-0900,16.0
RS,20250514-0000,102.67
RS,20250514-0200,89.19
RS,20250514-1900,166.46
RS,20250514-1600,124.98
RS,20250514-2200,102.14
RS,20250514-0600,106.17
RS,20250514-2000,147.65
RS,20250514-0100,92.92
RS,20250514-1000,10.5
RS,20250514-0300,106.17
RS,20250514-1400,87.86
RS,20250514-0400,106.17
RS,20250514-1100,10.5
RS,20250514-2100,106.17
RS,20250514-2300,96.15
RS,20250514-1800,174.65
DK1,20250514-0800,57.12
DK1,20250514-1200,59.46
DK1,20250514-1500,30.0
DK1,20250514-0500,52.36
DK1,20250514-0700,57.0
DK1,20250514-1300,33.14
DK1,20250514-1700,71.57
DK1,20250514-0900,52.48
DK1,20250514-0000,48.27
DK1,20250514-0200,51.37
DK1,20250514-1900,57.0
DK1,20250514-1600,36.13
DK1,20250514-2200,75.0
DK1,20250514-0600,63.82
DK1,20250514-2000,87.86
DK1,20250514-0100,57.0
DK1,20250514-1000,47.2
DK1,20250514-0300,64.77
DK1,20250514-1400,49.87
DK1,20250514-0400,30.0
DK1,20250514-1100,45.11
DK1,20250514-2100,76.77
DK1,20250514-2300,57.0
DK1,20250514-1800,66.37
CH,20250514-0800,57.12
CH,20250514-1200,23.75
CH,20250514-1500,65.95
CH,20250514-0500,104.09
CH,20250514-0700,87.86
CH,20250514-1300,43.7
CH,20250514-1700,94.49
CH,20250514-0900,52.48
CH,20250514-0000,94.49
CH,20250514-0200,94.49
CH,20250514-1900,94.49
CH,20250514-1600,87.86
CH,20250514-2200,87.86
CH,20250514-0600,94.49
CH,20250514-2000,94.49
CH,20250514-0100,94.49
CH,20250514-1000,34.76
CH,20250514-0300,94.49
CH,20250514-1400,49.87
CH,20250514-0400,105.43
CH,20250514-1100,33.21
CH,20250514-2100,94.49
CH,20250514-2300,87.86
CH,20250514-1800,94.49
SE1,20250514-0800,1.0
SE1,20250514-1200,1.0
SE1,20250514-1500,1.0
SE1,20250514-0500,1.0
SE1,20250514-0700,1.0
SE1,20250514-1300,1.0
SE1,20250514-1700,1.0
SE1,20250514-0900,1.0
SE1,20250514-0000,1.0
SE1,20250514-0200,1.0
SE1,20250514-1900,1.0
SE1,20250514-1600,1.0
SE1,20250514-2200,1.0
SE1,20250514-0600,1.0
SE1,20250514-2000,1.0
SE1,20250514-0100,1.0
SE1,20250514-1000,1.0
SE1,20250514-0300,1.0
SE1,20250514-1400,1.0
SE1,20250514-0400,1.0
SE1,20250514-1100,1.0
SE1,20250514-2100,1.0
SE1,20250514-2300,1.0
SE1,20250514-1800,1.0
NO4,20250514-0800,30.46
NO4,20250514-1200,31.23
NO4,20250514-1500,27.08
NO4,20250514-0500,27.58
NO4,20250514-0700,31.25
NO4,20250514-1300,29.81
NO4,20250514-1700,31.34
NO4,20250514-0900,29.6
NO4,20250514-0000,20.7
NO4,20250514-0200,20.34
NO4,20250514-1900,35.6
NO4,20250514-1600,31.53
NO4,20250514-2200,33.71
NO4,20250514-0600,27.26
NO4,20250514-2000,35.08
NO4,20250514-0100,19.42
NO4,20250514-1000,29.06
NO4,20250514-0300,21.43
NO4,20250514-1400,34.43
NO4,20250514-0400,24.25
NO4,20250514-1100,28.78
NO4,20250514-2100,34.6
NO4,20250514-2300,30.35
NO4,20250514-1800,34.28
SE3,20250514-0800,51.38
SE3,20250514-1200,57.0
SE3,20250514-1500,27.0
SE3,20250514-0500,27.0
SE3,20250514-0700,51.3
SE3,20250514-1300,33.14
SE3,20250514-1700,64.41
SE3,20250514-0900,52.48
SE3,20250514-0000,21.38
SE3,20250514-0200,27.0
SE3,20250514-1900,51.3
SE3,20250514-1600,21.38
SE3,20250514-2200,67.5
SE3,20250514-0600,51.3
SE3,20250514-2000,79.07
SE3,20250514-0100,51.3
SE3,20250514-1000,45.25
SE3,20250514-0300,51.3
SE3,20250514-1400,48.32
SE3,20250514-0400,21.38
SE3,20250514-1100,41.45
SE3,20250514-2100,69.09
SE3,20250514-2300,51.3
SE3,20250514-1800,56.7
FR,20250514-0800,41.64
FR,20250514-1200,23.75
FR,20250514-1500,30.33
FR,20250514-0500,104.09
FR,20250514-0700,62.55
FR,20250514-1300,26.52
FR,20250514-1700,60.76
FR,20250514-0900,35.53
FR,20250514-0000,58.42
FR,20250514-0200,49.85
FR,20250514-1900,77.87
FR,20250514-1600,42.14
FR,20250514-2200,56.07
FR,20250514-0600,90.84
FR,20250514-2000,74.19
FR,20250514-0100,49.85
FR,20250514-1000,34.76
FR,20250514-0300,52.48
FR,20250514-1400,14.73
FR,20250514-0400,65.79
FR,20250514-1100,33.21
FR,20250514-2100,77.45
FR,20250514-2300,45.05
FR,20250514-1800,87.86
FI,20250514-0800,9.5
FI,20250514-1200,9.5
FI,20250514-1500,11.85
FI,20250514-0500,9.5
FI,20250514-0700,9.5
FI,20250514-1300,9.5
FI,20250514-1700,12.75
FI,20250514-0900,9.5
FI,20250514-0000,9.5
FI,20250514-0200,9.5
FI,20250514-1900,13.82
FI,20250514-1600,12.23
FI,20250514-2200,9.5
FI,20250514-0600,9.5
FI,20250514-2000,12.13
FI,20250514-0100,9.5
FI,20250514-1000,9.5
FI,20250514-0300,9.5
FI,20250514-1400,9.5
FI,20250514-0400,9.5
FI,20250514-1100,9.5
FI,20250514-2100,9.5
FI,20250514-2300,9.5
FI,20250514-1800,18.75
PL,20250514-0800,59.46
PL,20250514-1200,75.0
PL,20250514-1500,94.49
PL,20250514-0500,94.49
PL,20250514-0700,87.86
PL,20250514-1300,87.86
PL,20250514-1700,94.49
PL,20250514-0900,59.46
PL,20250514-0000,94.49
PL,20250514-0200,94.49
PL,20250514-1900,104.29
PL,20250514-1600,94.49
PL,20250514-2200,94.49
PL,20250514-0600,94.49
PL,20250514-2000,94.49
PL,20250514-0100,94.49
PL,20250514-1000,59.46
PL,20250514-0300,94.49
PL,20250514-1400,94.49
PL,20250514-0400,94.49
PL,20250514-1100,59.46
PL,20250514-2100,94.49
PL,20250514-2300,94.49
PL,20250514-1800,106.17
IT-Calabria,20250514-0800,105.43
IT-Calabria,20250514-1200,105.43
IT-Calabria,20250514-1500,105.43
IT-Calabria,20250514-0500,105.43
IT-Calabria,20250514-0700,105.43
IT-Calabria,20250514-1300,105.43
IT-Calabria,20250514-1700,105.43
IT-Calabria,20250514-0900,105.43
IT-Calabria,20250514-0000,105.43
IT-Calabria,20250514-0200,105.43
IT-Calabria,20250514-1900,105.43
IT-Calabria,20250514-1600,105.43
IT-Calabria,20250514-2200,105.43
IT-Calabria,20250514-0600,105.43
IT-Calabria,20250514-2000,105.43
IT-Calabria,20250514-0100,105.43
IT-Calabria,20250514-1000,105.43
IT-Calabria,20250514-0300,105.43
IT-Calabria,20250514-1400,105.43
IT-Calabria,20250514-0400,105.43
IT-Calabria,20250514-1100,105.43
IT-Calabria,20250514-2100,105.43
IT-Calabria,20250514-2300,105.43
IT-Calabria,20250514-1800,105.43
AT,20250514-0800,3.75
AT,20250514-1200,2.85
AT,20250514-1500,87.86
AT,20250514-0500,104.09
AT,20250514-0700,85.45
AT,20250514-1300,3.15
AT,20250514-1700,92.48
AT,20250514-0900,3.15
AT,20250514-0000,94.49
AT,20250514-0200,94.49
AT,20250514-1900,92.48
AT,20250514-1600,92.48
AT,20250514-2200,87.86
AT,20250514-0600,91.8
AT,20250514-2000,92.48
AT,20250514-0100,93.9
AT,20250514-1000,2.85
AT,20250514-0300,94.49
AT,20250514-1400,49.87
AT,20250514-0400,105.43
AT,20250514-1100,2.85
AT,20250514-2100,92.48
AT,20250514-2300,87.86
AT,20250514-1800,92.48
SE2,20250514-0800,1.0
SE2,20250514-1200,1.0
SE2,20250514-1500,1.0
SE2,20250514-0500,1.0
SE2,20250514-0700,1.0
SE2,20250514-1300,1.0
SE2,20250514-1700,1.0
SE2,20250514-0900,1.0
SE2,20250514-0000,1.0
SE2,20250514-0200,1.0
SE2,20250514-1900,1.0
SE2,20250514-1600,1.0
SE2,20250514-2200,1.0
SE2,20250514-0600,1.0
SE2,20250514-2000,1.0
SE2,20250514-0100,1.0
SE2,20250514-1000,1.0
SE2,20250514-0300,1.0
SE2,20250514-1400,1.0
SE2,20250514-0400,1.0
SE2,20250514-1100,1.0
SE2,20250514-2100,1.0
SE2,20250514-2300,1.0
SE2,20250514-1800,1.0
IT-NORTH,20250514-0800,105.43
IT-NORTH,20250514-1200,105.43
IT-NORTH,20250514-1500,105.43
IT-NORTH,20250514-0500,105.43
IT-NORTH,20250514-0700,105.43
IT-NORTH,20250514-1300,105.43
IT-NORTH,20250514-1700,105.43
IT-NORTH,20250514-0900,105.43
IT-NORTH,20250514-0000,105.43
IT-NORTH,20250514-0200,105.43
IT-NORTH,20250514-1900,105.43
IT-NORTH,20250514-1600,105.43
IT-NORTH,20250514-2200,105.43
IT-NORTH,20250514-0600,105.43
IT-NORTH,20250514-2000,105.43
IT-NORTH,20250514-0100,105.43
IT-NORTH,20250514-1000,105.43
IT-NORTH,20250514-0300,105.43
IT-NORTH,20250514-1400,105.43
IT-NORTH,20250514-0400,105.43
IT-NORTH,20250514-1100,105.43
IT-NORTH,20250514-2100,105.43
IT-NORTH,20250514-2300,105.43
IT-NORTH,20250514-1800,105.43
LT,20250514-0800,59.46
LT,20250514-1200,39.66
LT,20250514-1500,18.24
LT,20250514-0500,91.82
LT,20250514-0700,75.34
LT,20250514-1300,39.66
LT,20250514-1700,63.09
LT,20250514-0900,52.48
LT,20250514-0000,87.86
LT,20250514-0200,87.86
LT,20250514-1900,54.12
LT,20250514-1600,39.66
LT,20250514-2200,45.04
LT,20250514-0600,84.1
LT,20250514-2000,71.18
LT,20250514-0100,87.86
LT,20250514-1000,52.48
LT,20250514-0300,87.86
LT,20250514-1400,17.25
LT,20250514-0400,87.86
LT,20250514-1100,52.48
LT,20250514-2100,54.85
LT,20250514-2300,45.04
LT,20250514-1800,75.34
PT,20250514-0800,87.86
PT,20250514-1200,23.75
PT,20250514-1500,10.5
PT,20250514-0500,104.09
PT,20250514-0700,87.86
PT,20250514-1300,10.5
PT,20250514-1700,60.76
PT,20250514-0900,57.0
PT,20250514-0000,87.86
PT,20250514-0200,87.86
PT,20250514-1900,158.31
PT,20250514-1600,42.14
PT,20250514-2200,87.86
PT,20250514-0600,90.84
PT,20250514-2000,87.86
PT,20250514-0100,87.86
PT,20250514-1000,52.48
PT,20250514-0300,87.86
PT,20250514-1400,9.5
PT,20250514-0400,87.86
PT,20250514-1100,52.48
PT,20250514-2100,87.86
PT,20250514-2300,57.0
PT,20250514-1800,87.86
NO2,20250514-0800,51.38
NO2,20250514-1200,24.75
NO2,20250514-1500,58.69
NO2,20250514-0500,92.48
NO2,20250514-0700,79.07
NO2,20250514-1300,28.12
NO2,20250514-1700,85.04
NO2,20250514-0900,47.23
NO2,20250514-0000,85.04
NO2,20250514-0200,85.04
NO2,20250514-1900,85.04
NO2,20250514-1600,79.07
NO2,20250514-2200,79.07
NO2,20250514-0600,85.04
NO2,20250514-2000,85.04
NO2,20250514-0100,85.04
NO2,20250514-1000,45.25
NO2,20250514-0300,85.04
NO2,20250514-1400,48.32
NO2,20250514-0400,92.48
NO2,20250514-1100,41.45
NO2,20250514-2100,85.04
NO2,20250514-2300,79.07
NO2,20250514-1800,85.04
LV,20250514-0800,59.46
LV,20250514-1200,39.66
LV,20250514-1500,18.24
LV,20250514-0500,91.82
LV,20250514-0700,75.34
LV,20250514-1300,39.66
LV,20250514-1700,63.09
LV,20250514-0900,52.48
LV,20250514-0000,87.86
LV,20250514-0200,87.86
LV,20250514-1900,54.12
LV,20250514-1600,39.66
LV,20250514-2200,45.04
LV,20250514-0600,84.1
LV,20250514-2000,71.18
LV,20250514-0100,87.86
LV,20250514-1000,52.48
LV,20250514-0300,87.86
LV,20250514-1400,17.25
LV,20250514-0400,87.86
LV,20250514-1100,52.48
LV,20250514-2100,54.85
LV,20250514-2300,45.04
LV,20250514-1800,75.34
NL,20250514-0800,57.12
NL,20250514-1200,4.62
NL,20250514-1500,65.95
NL,20250514-0500,87.86
NL,20250514-0700,87.86
NL,20250514-1300,23.75
NL,20250514-1700,87.86
NL,20250514-0900,52.48
NL,20250514-0000,87.86
NL,20250514-0200,87.86
NL,20250514-1900,94.49
NL,20250514-1600,87.86
NL,20250514-2200,87.86
NL,20250514-0600,87.86
NL,20250514-2000,87.86
NL,20250514-0100,87.86
NL,20250514-1000,16.0
NL,20250514-0300,87.86
NL,20250514-1400,16.0
NL,20250514-0400,87.86
NL,20250514-1100,4.62
NL,20250514-2100,87.86
NL,20250514-2300,87.86
NL,20250514-1800,87.86
NO5,20250514-0800,51.38
NO5,20250514-1200,14.45
NO5,20250514-1500,58.69
NO5,20250514-0500,86.33
NO5,20250514-0700,79.07
NO5,20250514-1300,24.75
NO5,20250514-1700,82.06
NO5,20250514-0900,47.23
NO5,20250514-0000,82.06
NO5,20250514-0200,82.06
NO5,20250514-1900,85.04
NO5,20250514-1600,79.07
NO5,20250514-2200,79.07
NO5,20250514-0600,82.06
NO5,20250514-2000,82.06
NO5,20250514-0100,82.06
NO5,20250514-1000,29.83
NO5,20250514-0300,82.06
NO5,20250514-1400,31.36
NO5,20250514-0400,86.98
NO5,20250514-1100,22.81
NO5,20250514-2100,82.06
NO5,20250514-2300,79.07
NO5,20250514-1800,82.06
BE,20250514-0800,51.38
BE,20250514-1200,9.5
BE,20250514-1500,58.69
BE,20250514-0500,95.92
BE,20250514-0700,86.29
BE,20250514-1300,9.5
BE,20250514-1700,87.86
BE,20250514-0900,31.27
BE,20250514-0000,87.86
BE,20250514-0200,87.86
BE,20250514-1900,92.48
BE,20250514-1600,86.29
BE,20250514-2200,87.86
BE,20250514-0600,87.86
BE,20250514-2000,87.86
BE,20250514-0100,87.86
BE,20250514-1000,10.5
BE,20250514-0300,87.86
BE,20250514-1400,23.75
BE,20250514-0400,92.48
BE,20250514-1100,9.5
BE,20250514-2100,87.86
BE,20250514-2300,79.07
BE,20250514-1800,87.86
RO,20250514-0800,87.86
RO,20250514-1200,9.5
RO,20250514-1500,106.17
RO,20250514-0500,106.17
RO,20250514-0700,87.86
RO,20250514-1300,52.48
RO,20250514-1700,166.46
RO,20250514-0900,16.0
RO,20250514-0000,102.67
RO,20250514-0200,89.19
RO,20250514-1900,166.46
RO,20250514-1600,124.98
RO,20250514-2200,102.14
RO,20250514-0600,106.17
RO,20250514-2000,147.65
RO,20250514-0100,92.92
RO,20250514-1000,10.5
RO,20250514-0300,106.17
RO,20250514-1400,87.86
RO,20250514-0400,106.17
RO,20250514-1100,10.5
RO,20250514-2100,106.17
RO,20250514-2300,96.15
RO,20250514-1800,174.65
DK2,20250514-0800,35.79
DK2,20250514-1200,22.87
DK2,20250514-1500,18.24
DK2,20250514-0500,52.36
DK2,20250514-0700,33.81
DK2,20250514-1300,23.83
DK2,20250514-1700,71.57
DK2,20250514-0900,52.48
DK2,20250514-0000,48.27
DK2,20250514-0200,51.37
DK2,20250514-1900,57.0
DK2,20250514-1600,36.13
DK2,20250514-2200,57.0
DK2,20250514-0600,63.82
DK2,20250514-2000,87.86
DK2,20250514-0100,50.03
DK2,20250514-1000,47.2
DK2,20250514-0300,64.77
DK2,20250514-1400,17.25
DK2,20250514-0400,48.27
DK2,20250514-1100,45.11
DK2,20250514-2100,76.77
DK2,20250514-2300,57.0
DK2,20250514-1800,66.37
BG,20250514-0800,87.86
BG,20250514-1200,9.5
BG,20250514-1500,106.17
BG,20250514-0500,106.17
BG,20250514-0700,87.86
BG,20250514-1300,52.48
BG,20250514-1700,166.46
BG,20250514-0900,16.0
BG,20250514-0000,102.67
BG,20250514-0200,89.19
BG,20250514-1900,166.46
BG,20250514-1600,124.98
BG,20250514-2200,102.14
BG,20250514-0600,106.17
BG,20250514-2000,147.65
BG,20250514-0100,92.92
BG,20250514-1000,10.5
BG,20250514-0300,106.17
BG,20250514-1400,87.86
BG,20250514-0400,106.17
BG,20250514-1100,10.5
BG,20250514-2100,106.17
BG,20250514-2300,96.15
BG,20250514-1800,174.65
IT-CSOUTH,20250514-0800,105.43
IT-CSOUTH,20250514-1200,105.43
IT-CSOUTH,20250514-1500,105.43
IT-CSOUTH,20250514-0500,105.43
IT-CSOUTH,20250514-0700,105.43
IT-CSOUTH,20250514-1300,105.43
IT-CSOUTH,20250514-1700,105.43
IT-CSOUTH,20250514-0900,105.43
IT-CSOUTH,20250514-0000,105.43
IT-CSOUTH,20250514-0200,105.43
IT-CSOUTH,20250514-1900,105.43
IT-CSOUTH,20250514-1600,105.43
IT-CSOUTH,20250514-2200,105.43
IT-CSOUTH,20250514-0600,105.43
IT-CSOUTH,20250514-2000,105.43
IT-CSOUTH,20250514-0100,105.43
IT-CSOUTH,20250514-1000,105.43
IT-CSOUTH,20250514-0300,105.43
IT-CSOUTH,20250514-1400,105.43
IT-CSOUTH,20250514-0400,105.43
IT-CSOUTH,20250514-1100,105.43
IT-CSOUTH,20250514-2100,105.43
IT-CSOUTH,20250514-2300,105.43
IT-CSOUTH,20250514-1800,105.43
CZ,20250514-0800,57.12
CZ,20250514-1200,23.75
CZ,20250514-1500,87.86
CZ,20250514-0500,104.09
CZ,20250514-0700,87.86
CZ,20250514-1300,26.52
CZ,20250514-1700,106.17
CZ,20250514-0900,52.48
CZ,20250514-0000,94.49
CZ,20250514-0200,94.49
CZ,20250514-1900,106.17
CZ,20250514-1600,106.17
CZ,20250514-2200,87.86
CZ,20250514-0600,94.49
CZ,20250514-2000,106.17
CZ,20250514-0100,94.49
CZ,20250514-1000,34.76
CZ,20250514-0300,94.49
CZ,20250514-1400,83.71
CZ,20250514-0400,105.43
CZ,20250514-1100,33.21
CZ,20250514-2100,94.49
CZ,20250514-2300,87.86
CZ,20250514-1800,106.17
NO3,20250514-0800,51.38
NO3,20250514-1200,14.45
NO3,20250514-1500,58.69
NO3,20250514-0500,86.33
NO3,20250514-0700,79.07
NO3,20250514-1300,24.75
NO3,20250514-1700,82.06
NO3,20250514-0900,47.23
NO3,20250514-0000,82.06
NO3,20250514-0200,82.06
NO3,20250514-1900,85.04
NO3,20250514-1600,79.07
NO3,20250514-2200,79.07
NO3,20250514-0600,82.06
NO3,20250514-2000,82.06
NO3,20250514-0100,82.06
NO3,20250514-1000,29.83
NO3,20250514-0300,82.06
NO3,20250514-1400,31.36
NO3,20250514-0400,86.98
NO3,20250514-1100,22.81
NO3,20250514-2100,82.06
NO3,20250514-2300,79.07
NO3,20250514-1800,82.06
NO1,20250514-0800,51.38
NO1,20250514-1200,14.45
NO1,20250514-1500,58.69
NO1,20250514-0500,86.33
NO1,20250514-0700,79.07
NO1,20250514-1300,24.75
NO1,20250514-1700,82.06
NO1,20250514-0900,47.23
NO1,20250514-0000,82.06
NO1,20250514-0200,82.06
NO1,20250514-1900,85.04
NO1,20250514-1600,79.07
NO1,20250514-2200,79.07
NO1,20250514-0600,82.06
NO1,20250514-2000,82.06
NO1,20250514-0100,82.06
NO1,20250514-1000,29.83
NO1,20250514-0300,82.06
NO1,20250514-1400,31.36
NO1,20250514-0400,86.98
NO1,20250514-1100,22.81
NO1,20250514-2100,82.06
NO1,20250514-2300,79.07
NO1,20250514-1800,82.06
DE_LU,20250514-0800,57.12
DE_LU,20250514-1200,23.75
DE_LU,20250514-1500,65.95
DE_LU,20250514-0500,104.09
DE_LU,20250514-0700,87.86
DE_LU,20250514-1300,26.52
DE_LU,20250514-1700,94.49
DE_LU,20250514-0900,52.48
DE_LU,20250514-0000,94.49
DE_LU,20250514-0200,94.49
DE_LU,20250514-1900,94.49
DE_LU,20250514-1600,87.86
DE_LU,20250514-2200,87.86
DE_LU,20250514-0600,94.49
DE_LU,20250514-2000,94.49
DE_LU,20250514-0100,94.49
DE_LU,20250514-1000,34.76
DE_LU,20250514-0300,94.49
DE_LU,20250514-1400,49.87
DE_LU,20250514-0400,105.43
DE_LU,20250514-1100,33.21
DE_LU,20250514-2100,94.49
DE_LU,20250514-2300,87.86
DE_LU,20250514-1800,94.49
SK,20250514-0800,51.38
SK,20250514-1200,14.45
SK,20250514-1500,58.69
SK,20250514-0500,87.86
SK,20250514-0700,79.07
SK,20250514-1300,24.75
SK,20250514-1700,88.04
SK,20250514-0900,47.23
SK,20250514-0000,82.06
SK,20250514-0200,82.06
SK,20250514-1900,91.24
SK,20250514-1600,84.84
SK,20250514-2200,79.07
SK,20250514-0600,82.06
SK,20250514-2000,87.86
SK,20250514-0100,82.06
SK,20250514-1000,29.83
SK,20250514-0300,82.06
SK,20250514-1400,31.36
SK,20250514-0400,87.86
SK,20250514-1100,22.81
SK,20250514-2100,82.06
SK,20250514-2300,79.07
SK,20250514-1800,88.04
EE,20250514-0800,59.46
EE,20250514-1200,39.66
EE,20250514-1500,18.24
EE,20250514-0500,91.82
EE,20250514-0700,75.34
EE,20250514-1300,39.66
EE,20250514-1700,63.09
EE,20250514-0900,52.48
EE,20250514-0000,87.86
EE,20250514-0200,87.86
EE,20250514-1900,54.12
EE,20250514-1600,39.66
EE,20250514-2200,45.04
EE,20250514-0600,84.1
EE,20250514-2000,71.18
EE,20250514-0100,87.86
EE,20250514-1000,52.48
EE,20250514-0300,87.86
EE,20250514-1400,17.25
EE,20250514-0400,87.86
EE,20250514-1100,52.48
EE,20250514-2100,54.85
EE,20250514-2300,45.04
EE,20250514-1800,75.34
SE4,20250514-0800,35.79
SE4,20250514-1200,22.87
SE4,20250514-1500,18.24
SE4,20250514-0500,52.36
SE4,20250514-0700,33.81
SE4,20250514-1300,23.83
SE4,20250514-1700,63.09
SE4,20250514-0900,52.48
SE4,20250514-0000,48.27
SE4,20250514-0200,51.37
SE4,20250514-1900,54.12
SE4,20250514-1600,36.13
SE4,20250514-2200,45.04
SE4,20250514-0600,63.82
SE4,20250514-2000,71.18
SE4,20250514-0100,50.03
SE4,20250514-1000,47.2
SE4,20250514-0300,64.77
SE4,20250514-1400,17.25
SE4,20250514-0400,48.27
SE4,20250514-1100,45.11
SE4,20250514-2100,54.85
SE4,20250514-2300,45.04
SE4,20250514-1800,66.37
SI,20250621-2300,94.87
SI,20250621-0600,10.79
SI,20250621-0700,9.5
SI,20250621-2200,116.36
SI,20250621-1500,116.36
SI,20250621-1700,116.36
SI,20250621-1000,96.97
SI,20250621-0800,9.5
SI,20250621-1900,116.36
SI,20250621-0900,62.07
SI,20250621-2100,116.36
SI,20250621-0200,96.97
SI,20250621-0300,96.97
SI,20250621-1400,116.36
SI,20250621-1600,116.36
SI,20250621-0400,94.87
SI,20250621-2000,116.36
SI,20250621-1100,92.45
SI,20250621-0000,116.36
SI,20250621-1300,108.68
SI,20250621-0500,72.31
SI,20250621-0100,96.97
SI,20250621-1800,116.36
SI,20250621-1200,95.88
ES,20250621-2300,96.97
ES,20250621-0600,96.97
ES,20250621-0700,62.07
ES,20250621-2200,163.68
ES,20250621-1500,9.5
ES,20250621-1700,72.92
ES,20250621-1000,11.19
ES,20250621-0800,35.88
ES,20250621-1900,176.92
ES,20250621-0900,27.17
ES,20250621-2100,170.58
ES,20250621-0200,96.97
ES,20250621-0300,96.97
ES,20250621-1400,9.5
ES,20250621-1600,49.19
ES,20250621-0400,153.08
ES,20250621-2000,178.62
ES,20250621-1100,10.17
ES,20250621-0000,163.07
ES,20250621-1300,10.5
ES,20250621-0500,96.97
ES,20250621-0100,160.62
ES,20250621-1800,96.97
ES,20250621-1200,10.13
GR,20250621-2300,94.87
GR,20250621-0600,10.79
GR,20250621-0700,5.62
GR,20250621-2200,96.97
GR,20250621-1500,72.31
GR,20250621-1700,115.68
GR,20250621-1000,5.0
GR,20250621-0800,5.1
GR,20250621-1900,116.36
GR,20250621-0900,5.0
GR,20250621-2100,96.97
GR,20250621-0200,96.97
GR,20250621-0300,72.31
GR,20250621-1400,9.5
GR,20250621-1600,96.97
GR,20250621-0400,75.34
GR,20250621-2000,96.97
GR,20250621-1100,5.0
GR,20250621-0000,96.97
GR,20250621-1300,5.1
GR,20250621-0500,72.31
GR,20250621-0100,96.51
GR,20250621-1800,116.36
GR,20250621-1200,5.1
IT-CNORTH,20250621-2300,116.36
IT-CNORTH,20250621-0600,116.36
IT-CNORTH,20250621-0700,116.36
IT-CNORTH,20250621-2200,116.36
IT-CNORTH,20250621-1500,116.36
IT-CNORTH,20250621-1700,116.36
IT-CNORTH,20250621-1000,99.95
IT-CNORTH,20250621-0800,116.36
IT-CNORTH,20250621-1900,116.36
IT-CNORTH,20250621-0900,115.78
IT-CNORTH,20250621-2100,116.36
IT-CNORTH,20250621-0200,116.36
IT-CNORTH,20250621-0300,116.36
IT-CNORTH,20250621-1400,116.36
IT-CNORTH,20250621-1600,116.36
IT-CNORTH,20250621-0400,116.36
IT-CNORTH,20250621-2000,116.36
IT-CNORTH,20250621-1100,92.45
IT-CNORTH,20250621-0000,116.36
IT-CNORTH,20250621-1300,108.68
IT-CNORTH,20250621-0500,116.36
IT-CNORTH,20250621-0100,116.36
IT-CNORTH,20250621-1800,116.36
IT-CNORTH,20250621-1200,95.88
HU,20250621-2300,94.87
HU,20250621-0600,10.79
HU,20250621-0700,5.62
HU,20250621-2200,96.97
HU,20250621-1500,72.31
HU,20250621-1700,115.68
HU,20250621-1000,5.62
HU,20250621-0800,5.62
HU,20250621-1900,116.36
HU,20250621-0900,5.62
HU,20250621-2100,96.97
HU,20250621-0200,96.97
HU,20250621-0300,72.31
HU,20250621-1400,9.5
HU,20250621-1600,96.97
HU,20250621-0400,75.34
HU,20250621-2000,96.97
HU,20250621-1100,5.1
HU,20250621-0000,77.86
HU,20250621-1300,5.1
HU,20250621-0500,72.31
HU,20250621-0100,96.51
HU,20250621-1800,116.36
HU,20250621-1200,5.1
IT-SOUTH,20250621-2300,116.36
IT-SOUTH,20250621-0600,116.36
IT-SOUTH,20250621-0700,116.36
IT-SOUTH,20250621-2200,116.36
IT-SOUTH,20250621-1500,116.36
IT-SOUTH,20250621-1700,116.36
